state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,0,88374,87209,124966,74615,0.5033175193498232,0.626141767001869,1,1,1.0
1,3,1,89042,69084,102636,80696,0.5631079012939049,0.5598367988130822,1,1,0.0
1,4,0,78699,104494,104723,113749,0.4295961090216329,0.4793428906221392,-1,-1,1.0
1,5,1,96947,78414,110337,85591,0.5528424222033406,0.5631507492548283,1,1,0.0
1,6,0,96969,92906,76413,126208,0.5106991441737986,0.37712280563219014,-1,1,1.0
2,1,1,99483,68671,113501,86949,0.5916183974214113,0.5662309802943377,1,1,0.0
2,2,1,96235,53642,102369,81398,0.6420931830767896,0.5570586666811778,1,1,0.0
3,3,0,63942,60575,91587,46860,0.5135202422159223,0.6615311274350474,1,1,1.0
3,4,1,95016,79870,121211,77658,0.5433024941962192,0.6095017322961347,1,1,0.0
3,5,-1,67646,116666,81875,124930,0.3670189678371457,0.39590435434346366,-1,-1,0.0
3,6,-1,114276,70955,70304,136951,0.616937769595802,0.3392149767195001,-1,1,0.0
3,7,1,115597,44463,119562,71689,0.7222104210920904,0.6251575155162588,1,1,0.0
3,9,0,50269,17324,77347,15906,0.7437012708416552,0.8294317609084962,1,1,1.0
3,10,-1,77497,102895,66949,138220,0.42960330835070293,0.3263114798044539,-1,-1,0.0
4,1,-1,34882,72170,57959,100269,0.32584164705003177,0.3663005283514928,-1,-1,0.0
4,2,-1,32374,74219,35942,88609,0.3037160038651694,0.2885725526089714,-1,-1,0.0
5,1,1,86283,52962,97945,62394,0.6196488204244318,0.6108619861668091,1,1,0.0
5,2,1,121704,61819,124044,78502,0.6631539371087003,0.6124238444600238,1,1,0.0
11,98,0,71429,86125,82993,117827,0.45336202190994834,0.41327059057862764,-1,-1,1.0
12,1,-1,52567,83726,74703,105856,0.38569112133418443,0.4137317995779773,-1,-1,0.0
12,2,-1,64882,69392,73361,91218,0.4832059817984122,0.4457494577072409,-1,-1,0.0
12,3,1,87973,68675,113587,82441,0.5615967008835095,0.5794427326708429,1,1,0.0
12,5,-1,53436,111553,63208,143963,0.32387613719702524,0.3051006173643995,-1,-1,0.0
12,6,-1,72347,88051,71338,138060,0.4510467711567476,0.3406813818661114,-1,-1,0.0
12,7,-1,63928,90410,71123,120523,0.41420777773458256,0.37111653778320447,-1,-1,0.0
12,8,1,75056,48011,100653,62661,0.6098791715082028,0.6163158088100225,1,1,0.0
12,9,1,91589,68974,97599,95267,0.5704240703026227,0.5060456482739312,1,1,0.0
12,10,1,71003,30460,89109,47989,0.6997920424194041,0.6499657179535806,1,1,0.0
12,11,1,68075,31369,91496,46426,0.6845561320944451,0.6633894520091066,1,1,0.0
12,12,-1,55930,109537,58112,146264,0.3380130177014148,0.2843386699025326,-1,-1,0.0
12,13,1,77789,27929,83151,52159,0.7358160388959307,0.6145222082625084,1,1,0.0
12,14,1,77771,31161,87187,50829,0.7139408071090222,0.6317166125666589,1,1,0.0
12,15,1,94772,60450,107316,88043,0.6105577817577406,0.5493271361954146,1,1,0.0
13,1,1,108746,99503,118913,79208,0.5221921833958386,0.6002039157888361,1,1,0.0
13,2,-1,54996,107443,53552,129731,0.3385640147994016,0.29218203543154575,-1,-1,0.0
13,3,1,94414,66196,98226,75910,0.5878463358445924,0.5640763541140258,1,1,0.0
13,4,-1,56411,91787,45130,116190,0.38064616256629646,0.2797545251673692,-1,-1,0.0
13,5,1,84738,93824,99193,96427,0.47455785665483136,0.5070698292608118,1,-1,0.0
13,8,1,93666,55406,120257,37314,0.6283272512611355,0.7631924656186735,1,1,0.0
13,10,1,78324,29012,106622,44551,0.729708578668853,0.7052979037261945,1,1,0.0
13,12,1,31500,5816,34885,13777,0.8441419230356951,0.7168838107763759,1,1,0.0
13,13,1,102247,20550,107960,25499,0.8326506347874948,0.808937576334305,1,1,0.0
13,14,1,31586,15222,42149,18396,0.6747991796274141,0.6961598810801883,1,1,0.0
13,15,1,50767,17931,59707,31802,0.7389880345861597,0.6524713416166715,1,1,0.0
13,16,1,71553,62597,73253,69126,0.5333805441669772,0.5144930080981044,1,1,0.0
13,17,1,98300,50647,84627,70086,0.659966296736423,0.5469934653196564,1,1,0.0
13,19,0,46947,38460,44843,27959,0.5496856229583055,0.6159583527925057,1,1,1.0
13,20,1,73509,13527,66192,13968,0.8445815524610506,0.8257485029940119,1,1,0.0
13,22,0,50372,19994,45144,7087,0.7158570900719097,0.8643142961076755,1,1,1.0
13,23,1,78723,16172,94108,36823,0.8295800621739817,0.7187602630393107,1,1,0.0
13,24,1,106942,38173,83234,46510,0.7369465596251249,0.641524848933284,1,1,0.0
