state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,-1,127802,103294,82231,93006,0.5530255824419289,0.46925592197994714,-1,1,0.0
1,2,-1,69339,64916,48376,59828,0.516472384641168,0.4470814387638165,-1,1,0.0
1,3,-1,84449,83310,53404,76408,0.5033947508032356,0.411394940375312,-1,1,0.0
1,4,-1,92618,117727,57913,93513,0.44031472105350733,0.38245083407076724,-1,-1,0.0
1,5,-1,58300,62804,39785,51790,0.48140441273616064,0.43445263445263443,-1,-1,0.0
1,98,-1,429348,433311,277872,377972,0.4977030321366844,0.4236861204798702,-1,-1,0.0
2,1,-1,31528,52536,26378,38975,0.37504758279406164,0.4036233990788487,-1,-1,0.0
2,2,0,24698,50552,25739,39791,0.3282126245847176,0.3927819319395697,-1,-1,1.0
2,3,-1,15888,38692,11743,31622,0.29109563942836203,0.27079441946270033,-1,-1,0.0
3,1,-1,56604,75582,40549,59222,0.42821478825291637,0.40642070341081077,-1,-1,0.0
3,2,-1,81775,67267,56459,59754,0.5486708444599508,0.4858234448813816,-1,1,0.0
3,3,1,104601,36855,69038,42033,0.7394596199524941,0.621566385465153,1,1,0.0
3,4,1,89064,61448,59847,58663,0.5917401934729457,0.5049953590414311,1,1,0.0
3,7,1,100333,26339,59871,37250,0.7920692812934192,0.6164578206567066,1,1,0.0
3,8,-1,72767,75844,43827,76305,0.48964746889530386,0.3648236939366697,-1,-1,0.0
3,9,0,63275,82750,43367,69831,0.43331621297722994,0.38310747539709183,-1,-1,1.0
3,10,-1,52022,118741,54421,96607,0.3046444487388954,0.36033715602404853,-1,-1,0.0
3,13,-1,69050,89913,42274,87839,0.43437781118876717,0.32490220039504125,-1,-1,0.0
3,14,-1,55369,87973,40999,71566,0.3862719928562459,0.3642251143783592,-1,-1,0.0
4,1,-1,51262,64794,36316,53909,0.4417005583511408,0.40250484898863953,-1,-1,0.0
4,2,-1,43289,59505,24904,45963,0.42112380100005836,0.3514188550383112,-1,-1,0.0
5,1,1,95045,58209,74324,55900,0.6201795711694311,0.5707396486054798,1,1,0.0
5,2,1,98586,66672,74349,66987,0.5965581091384381,0.5260443199184921,1,1,0.0
6,98,-1,47767,74076,26056,46985,0.39203729389460207,0.356731150997385,-1,-1,0.0
11,98,-1,68909,71127,49105,63516,0.49208060784369734,0.43601992523596844,-1,-1,0.0
12,1,-1,77012,89211,47631,82919,0.4633053187585352,0.3648487169666794,-1,-1,0.0
12,2,-1,38194,62804,26740,54511,0.3781659042753322,0.32910364180133167,-1,-1,0.0
12,3,-1,59810,87538,36177,70302,0.405909818932052,0.3397571352097597,-1,-1,0.0
12,4,0,77018,48204,45225,50221,0.6150516682372107,0.4738281331852566,-1,1,1.0
12,5,-1,66387,92286,43593,69338,0.4183887617931217,0.3860144690120516,-1,-1,0.0
12,6,-1,61465,83285,35378,69395,0.4246286701208981,0.33766332929285214,-1,-1,0.0
12,7,-1,56095,72873,29418,65426,0.4349528565225482,0.3101724937792586,-1,-1,0.0
12,8,-1,59043,59191,23007,57616,0.49937412250283336,0.2853652183620059,-1,-1,0.0
12,9,-1,54682,90153,33553,74870,0.3775468636724549,0.3094638591442775,-1,-1,0.0
12,10,0,58668,52898,38889,44619,0.5258591327106825,0.465691909757149,-1,1,1.0
12,11,-1,52644,50920,28545,46034,0.5083233556061952,0.382748494884619,-1,1,0.0
12,12,-1,58495,63232,30389,55732,0.48054252548736104,0.35286399368330607,-1,-1,0.0
12,13,1,84487,39661,69440,36270,0.680534523310887,0.656891495601173,1,1,0.0
12,14,1,76881,45564,65979,38008,0.6278819061619503,0.6344927731351034,1,1,0.0
13,1,-1,48816,101924,22855,83877,0.3238423776038212,0.21413446763857139,-1,-1,0.0
13,2,-1,62142,144052,34217,123873,0.3013763737063154,0.21644000253020432,-1,-1,0.0
13,3,-1,65247,104476,32002,98722,0.38443228083406494,0.24480585049417092,-1,-1,0.0
13,4,-1,62190,58192,38227,57176,0.516605472578957,0.4006897057744515,-1,1,0.0
13,5,-1,83213,72012,59092,66754,0.5360798840392977,0.469558031244537,-1,1,0.0
13,6,-1,76828,55844,50944,59438,0.5790822479498312,0.4615245239260024,-1,1,0.0
13,7,1,65162,43483,49449,36510,0.5997698927700308,0.5752626252050396,1,1,0.0
13,8,1,61037,25773,34876,29851,0.7031102407556733,0.5388168770374032,1,1,0.0
13,9,1,59711,26700,41304,27289,0.6910115610281099,0.6021605703205867,1,1,0.0
13,10,1,69502,32290,57658,33642,0.6827845017290161,0.6315224534501643,1,1,0.0
13,11,1,74974,41289,69089,45279,0.6448655204149213,0.6040938024622272,1,1,0.0
13,12,1,55021,29061,36399,31052,0.6543731119621322,0.5396361803383196,1,1,0.0
13,13,1,66111,44718,51406,44674,0.5965135478981133,0.5350333055786844,1,1,0.0
13,15,1,94828,21703,78543,21094,0.8137577125400108,0.7882914981382418,1,1,0.0
13,16,0,51185,45623,31583,49758,0.52872696471366,0.38827897370329845,-1,1,1.0
13,17,-1,52101,74581,39216,66063,0.4112738984228225,0.3724959393611261,-1,-1,0.0
13,19,1,77426,20697,48437,19410,0.7890708600430072,0.7139151325777117,1,1,0.0
13,20,1,73866,34819,57208,36450,0.679633804112803,0.6108180828119327,1,1,0.0
13,21,-1,64654,66527,40652,46897,0.49286100883512096,0.4643342585295092,-1,-1,0.0
13,22,1,63523,14012,32573,19514,0.8192816147546269,0.6253575748267322,1,1,0.0
13,26,-1,91456,57061,49067,58061,0.6157948248348674,0.45802217907549847,-1,1,0.0
13,27,-1,67541,81144,38950,84882,0.4542556411204896,0.31453905291039475,-1,-1,0.0
13,28,-1,46335,88822,27236,83533,0.3428235311526595,0.24588106780778016,-1,-1,0.0
13,29,-1,48063,79229,40174,60769,0.37758068063978883,0.3979869827526426,-1,-1,0.0
13,30,-1,49691,91649,35240,80469,0.35157068062827224,0.3045571217450674,-1,-1,0.0
13,31,-1,58215,77725,45777,66395,0.42824040017654846,0.40809649466890136,-1,-1,0.0
13,32,1,88476,65341,79042,64325,0.5752030009686836,0.551326316376851,1,1,0.0
13,33,-1,52059,98618,38666,89778,0.3455006404428015,0.3010339136121578,-1,-1,0.0
13,34,-1,43777,70715,22368,64217,0.3823585927401041,0.2583357394467864,-1,-1,0.0
13,35,-1,62855,62717,48854,58040,0.5005494855541044,0.45703220012348683,-1,1,0.0
13,36,-1,71847,78409,44371,76372,0.4781639335534022,0.367483001084949,-1,-1,0.0
13,37,-1,35503,65848,23687,59920,0.35029748103126757,0.2833135981436961,-1,-1,0.0
13,38,-1,48222,66695,24576,63382,0.4196245986233543,0.2794060801746288,-1,-1,0.0
13,39,-1,37272,70659,23205,61330,0.34533173972260056,0.2745016856923168,-1,-1,0.0
13,40,-1,85505,90305,55321,84852,0.4863488993800125,0.39466231014532044,-1,-1,0.0
13,41,-1,45155,67882,26332,65975,0.39947096968249335,0.28526547282437953,-1,-1,0.0
13,42,0,69290,75842,43028,71862,0.47742744536008597,0.3745147532422317,-1,-1,1.0
13,43,-1,72388,66729,38108,71758,0.5203389952342273,0.34685890084284493,-1,1,0.0
13,44,-1,79795,71275,49798,67495,0.5281988482160588,0.42456071547321667,-1,1,0.0
13,45,-1,35406,58340,20205,53327,0.3776801143515457,0.2747783278028613,-1,-1,0.0
14,1,0,70165,61165,52593,70680,0.534264829056575,0.4266384366406269,-1,1,1.0
14,2,-1,82863,69604,66674,70474,0.5434815402677301,0.48614635284510166,-1,1,0.0
14,3,-1,70075,76009,50962,83618,0.47968976753100956,0.3786743944122455,-1,-1,0.0
14,4,-1,70129,50236,49025,55239,0.5826361483820047,0.4702006445177626,-1,1,0.0
14,5,-1,77221,75007,56086,73946,0.507271986756707,0.43132459702227144,-1,1,0.0
14,6,-1,65535,86755,58557,82671,0.4303302908923764,0.41462741099498684,-1,-1,0.0
14,7,0,56263,91394,38253,76021,0.3810384878468342,0.3347480616763218,-1,-1,1.0
14,8,0,42878,62229,34260,49196,0.40794618817015044,0.4105157208588957,-1,-1,1.0
14,9,-1,36677,74726,24175,64311,0.3292281177347109,0.2732070610040006,-1,-1,0.0
14,10,0,64289,45587,45843,47704,0.5851050274855292,0.49005312837397247,-1,1,1.0
14,11,0,68628,63797,56570,58413,0.5182405134982065,0.4919857718097458,-1,1,1.0
14,12,-1,44345,68089,36954,62151,0.3944091644876105,0.37287725140003025,-1,-1,0.0
14,13,-1,40415,37261,25073,33409,0.5203022812709203,0.4287302075852399,-1,1,0.0
14,14,-1,25484,47715,20842,43142,0.34814683260700285,0.3257376844211053,-1,-1,0.0
14,15,-1,30457,48760,20376,44264,0.3844755544895666,0.3152227722772277,-1,-1,0.0
14,16,-1,42118,84997,26305,76314,0.33133776501593043,0.25633654586382637,-1,-1,0.0
14,17,-1,21339,38735,18972,37194,0.355211905316776,0.3377844247409465,-1,-1,0.0
14,18,-1,46586,81704,34708,77349,0.3631304076701224,0.3097352240377665,-1,-1,0.0
14,19,-1,24800,43520,18199,41500,0.3629976580796253,0.3048459773195531,-1,-1,0.0
14,20,1,54041,37904,39751,36008,0.5877535483169286,0.5247033355772911,1,1,0.0
14,21,-1,54152,46701,42118,45559,0.5369399026305613,0.4803768377111443,-1,1,0.0
14,22,-1,30454,46451,21853,42217,0.39599505883882713,0.3410800686748868,-1,-1,0.0
14,23,-1,42084,35384,30493,34194,0.5432436618991068,0.4713930155981882,-1,1,0.0
14,24,1,56282,29768,39749,30231,0.6540615920976177,0.5680051443269506,1,1,0.0
14,25,-1,51391,56966,37723,53932,0.47427485072491854,0.4115760187660248,-1,-1,0.0
14,26,-1,62061,50005,41224,49573,0.5537897310513448,0.45402381135940617,-1,1,0.0
14,27,1,64943,39517,46137,41030,0.6217020869232242,0.5292943430426652,1,1,0.0
14,28,-1,54402,65276,32166,56835,0.4545697621952238,0.36141166953180304,-1,-1,0.0
14,29,-1,63454,53609,48091,55329,0.5420500072610475,0.4650067685167279,-1,1,0.0
14,30,-1,56233,56932,38362,57827,0.4969115892723015,0.39881899177660646,-1,-1,0.0
14,31,-1,58113,75147,40010,70419,0.4360873480414228,0.3623142471633357,-1,-1,0.0
14,32,1,80600,30328,62963,37247,0.7265974325688735,0.628310547849516,1,1,0.0
14,33,1,74508,33107,51656,37555,0.6923570134274961,0.579031733754806,1,1,0.0
21,1,1,98690,43034,38040,28945,0.6963534757698061,0.5678883332089274,1,1,0.0
21,2,-1,91648,85119,148995,156697,0.5184678135624862,0.48740235269486937,-1,1,0.0
21,3,-1,91204,81175,126638,169543,0.5290899703560178,0.4275696280315078,-1,1,0.0
21,4,0,89557,82310,68113,28251,0.5210831631435936,0.7068303515835789,1,1,1.0
21,5,1,114660,43610,34904,13859,0.7244582043343654,0.7157886102167627,1,1,0.0
21,6,1,127918,53548,171778,158702,0.7049144192300486,0.5197833454369402,1,1,0.0
21,8,1,101098,54316,38317,11266,0.650507676271121,0.7727850271262328,1,1,0.0
21,9,-1,91271,73301,51788,54615,0.5545961645966507,0.4867156001240567,-1,1,0.0
21,10,0,78533,109031,109712,201010,0.4186997504851677,0.3530873256480069,-1,-1,1.0
21,11,0,80750,78269,40355,120640,0.5078009546029091,0.25065995838380073,-1,1,1.0
21,12,0,88795,98956,32816,73431,0.47294022402011177,0.30886519148775965,-1,-1,1.0
21,13,-1,58340,123978,13767,48238,0.3199903465373688,0.2220304814127893,-1,-1,0.0
