state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,-1,146115,122770,139147,161360,0.5434107518083939,0.46304079439081286,-1,1,0.0
1,2,-1,79672,69837,68847,99274,0.532890996528637,0.4095086277145627,-1,1,0.0
1,3,-1,101028,78665,84568,126850,0.5622255736172249,0.4000037839729824,-1,1,0.0
1,4,-1,119766,115505,88487,194333,0.5090555147043196,0.31287391273601584,-1,1,0.0
1,5,-1,72604,62353,56375,91690,0.5379787636061857,0.3807449430993145,-1,1,0.0
1,98,-1,542315,425452,428709,683387,0.5603776528854569,0.3854963959945904,-1,1,0.0
2,1,0,55686,51231,57999,58028,0.520833917898931,0.4998750290880571,-1,1,1.0
2,2,0,59054,37219,55430,48292,0.6134014728947887,0.5344092863616204,1,1,1.0
2,3,-1,31616,40156,28612,44095,0.44050604692637796,0.39352469500873366,-1,-1,0.0
3,1,0,52853,66067,52213,92269,0.4444416414396233,0.36138065641394773,-1,-1,1.0
3,4,1,93993,53359,104653,71437,0.6378807209946251,0.5943154068942018,1,1,0.0
3,5,-1,59746,116072,55038,150957,0.3398173110830518,0.2671812422631617,-1,-1,0.0
3,7,1,84243,27215,87415,48173,0.7558273071470868,0.6447104463521846,1,1,0.0
3,8,1,91263,46274,92463,76312,0.6635523531849611,0.5478477262627759,1,1,0.0
3,9,0,68486,82659,71245,111860,0.45311455886731283,0.38909368941317823,-1,-1,1.0
3,10,-1,65159,71100,82882,93327,0.4781996051636956,0.4703618997894546,-1,-1,0.0
3,11,1,68353,16669,83532,27384,0.8039448613300088,0.7531104619712214,1,1,0.0
3,13,0,89073,77400,87719,109950,0.5350597394172028,0.44376710561595395,-1,1,1.0
3,14,-1,57920,90751,67183,111420,0.38958505693780227,0.37615829521340627,-1,-1,0.0
4,1,-1,44051,62734,58104,78296,0.4125204850868568,0.4259824046920821,-1,-1,0.0
4,2,-1,37212,52636,39726,77019,0.41416614727094647,0.3402800976487216,-1,-1,0.0
5,1,1,97425,57581,96732,76714,0.6285240571332723,0.5577067214003205,1,1,0.0
5,2,1,117506,67942,105496,96568,0.6336331478365903,0.5220920104521339,1,1,0.0
