state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,1,64483,68229,101766,66005,0.48588673217192113,0.6065768219775766,1,-1,0.0
1,2,1,45056,48180,55369,50369,0.4832468145351581,0.5236433448712856,1,-1,0.0
1,3,1,55893,55501,77295,57243,0.5017595202614145,0.5745216964723722,1,1,0.0
1,4,1,44626,61161,80875,67768,0.42184767504513787,0.5440888571947552,1,-1,0.0
1,5,1,39824,39652,55897,39230,0.5010820876742664,0.5876039399960054,1,1,0.0
1,98,1,250013,271329,371572,282618,0.47955660583647586,0.5679878934254574,1,-1,0.0
2,1,-1,40103,57642,44106,60565,0.4102818558494041,0.4213774588950139,-1,-1,0.0
2,2,0,46900,55718,38986,53822,0.4570348281977821,0.42007154555641757,-1,-1,1.0
2,3,-1,29771,51485,36103,56044,0.3663852515506547,0.3917978881569666,-1,-1,0.0
3,1,-1,45397,64886,52342,60043,0.41164096007544226,0.4657383102727232,-1,-1,0.0
3,2,-1,41935,68106,52197,57618,0.3810852318681219,0.4753175795656331,-1,-1,0.0
3,3,1,58600,54557,64960,54154,0.5178645598593106,0.5453599073156807,1,1,0.0
3,4,-1,53266,62874,56770,61624,0.45863612881005683,0.4795006503707958,-1,-1,0.0
3,5,-1,35323,104912,48701,90845,0.25188433700574037,0.3489960299829447,-1,-1,0.0
3,7,1,83618,47533,76521,51009,0.6375704340798012,0.6000235238767349,1,1,0.0
3,8,1,62152,50711,60211,46446,0.5506853441783401,0.5645292854664954,1,1,0.0
3,9,-1,68258,70059,61582,70852,0.4934895927470954,0.46500143467689564,-1,-1,0.0
3,10,-1,43093,78052,39112,74251,0.3557142267530645,0.34501556945387823,-1,-1,0.0
3,12,1,86618,25678,78711,35827,0.7713364679062478,0.687204246625574,1,1,0.0
3,13,-1,39939,86389,54576,76793,0.31615318852510926,0.41544047682482166,-1,-1,0.0
3,14,-1,43876,63608,38609,58758,0.40820959398608164,0.39653065206897614,-1,-1,0.0
3,15,-1,45867,66054,42538,58355,0.4098158522529284,0.42161497824427857,-1,-1,0.0
4,1,-1,44681,52444,51370,51920,0.46003603603603604,0.49733759318423854,-1,-1,0.0
4,2,0,34452,49696,45437,53706,0.4094214954603793,0.45829761052217505,-1,-1,1.0
5,1,1,72484,73394,74058,62199,0.4968809553188281,0.5435170303177085,1,-1,0.0
5,2,0,66408,87932,75899,71981,0.43027083063366595,0.513247227481742,1,-1,1.0
6,98,-1,40483,71901,56334,83091,0.3602203160592255,0.4040451855836471,-1,-1,0.0
11,98,1,46989,60661,65485,55664,0.43649790989317233,0.5405327324204079,1,-1,0.0
12,1,-1,58450,96518,75631,84980,0.37717464250684013,0.4708955177416242,-1,-1,0.0
12,2,1,55344,57090,55580,50958,0.49223544479427933,0.5216917907225591,1,-1,0.0
12,3,1,64621,63345,68189,64237,0.5049856993263836,0.5149215410870976,1,1,0.0
12,4,-1,38921,62123,52735,58258,0.3851886306955386,0.4751200526159307,-1,-1,0.0
12,5,-1,54690,71661,62904,65459,0.4328418453356127,0.4900477551942538,-1,-1,0.0
12,6,-1,38667,63583,61351,62525,0.378161369193154,0.49526139042268075,-1,-1,0.0
12,7,-1,35628,64147,54163,58021,0.35708343773490353,0.48280503458603724,-1,-1,0.0
12,8,-1,42030,61988,52430,57778,0.4040646811128843,0.47573678861788615,-1,-1,0.0
12,9,0,43641,64903,67874,57547,0.4020581515330189,0.5411693416572982,1,-1,1.0
12,10,-1,36273,51025,51532,52197,0.4155078008659992,0.49679453190525313,-1,-1,0.0
12,11,1,38885,43747,54402,48672,0.470580404685836,0.527795564351825,1,-1,0.0
12,12,1,36736,48854,54688,54363,0.42920901974529735,0.5014901284719994,1,-1,0.0
12,13,1,89287,22459,93702,27615,0.7990174144935837,0.7723732040851653,1,1,0.0
12,14,1,86128,23166,96053,23985,0.7880395996120556,0.8001882737133241,1,1,0.0
13,1,0,99521,184539,144562,185891,0.35035203830176725,0.43746614495858716,-1,-1,1.0
13,2,1,175009,81534,222217,90437,0.6821819344125546,0.7107441452852035,1,1,0.0
13,3,1,28317,10174,40640,8680,0.7356784702917565,0.8240064882400648,1,1,0.0
13,4,1,31881,10620,43917,11594,0.7501235265052587,0.7911404946767308,1,1,0.0
13,5,1,45387,23410,63661,30995,0.6597235344564443,0.6725511325219743,1,1,0.0
13,6,1,78530,69793,126024,43862,0.5294526135528542,0.7418150995373368,1,1,0.0
13,7,1,29823,9930,46154,12085,0.7502075315070561,0.7924930029705181,1,1,0.0
13,8,1,134461,111252,217568,64002,0.5472278634016108,0.7726959548247327,1,1,0.0
13,9,1,60164,37740,91803,42456,0.6145203464618402,0.6837753893593725,1,1,0.0
13,10,1,43881,14852,47872,17643,0.7471268281885822,0.7307028924673739,1,1,0.0
13,11,1,40407,23220,56307,25553,0.6350605874864445,0.6878451013926216,1,1,0.0
13,12,1,17295,1865,19280,2136,0.9026617954070981,0.9002614867388868,1,1,0.0
13,13,1,13313,3809,20456,4254,0.7775376708328466,0.8278429785511938,1,1,0.0
13,14,1,23722,10392,25528,13059,0.6953743331183678,0.6615699587944126,1,1,0.0
13,15,0,22237,7477,32435,7953,0.7483677727670458,0.8030850747746856,1,1,1.0
13,18,1,25817,12952,36317,11851,0.6659186463411488,0.7539652881581133,1,1,0.0
13,19,1,43134,22741,74160,24835,0.6547855787476281,0.7491287438759533,1,1,0.0
13,21,1,84629,36034,114626,31504,0.7013666161126443,0.7844111407650722,1,1,0.0
13,22,1,34094,12177,49495,12220,0.7368330055542348,0.8019930324880499,1,1,0.0
13,23,1,120474,49235,202730,51623,0.7098857455998209,0.7970419063270336,1,1,0.0
13,24,1,116733,79537,183823,82759,0.5947572221939166,0.6895551837708472,1,1,0.0
13,25,0,46730,94865,73132,97953,0.33002577774638936,0.4274600344857819,-1,-1,1.0
13,26,-1,36937,67837,49137,72302,0.35253975222860634,0.4046228970923674,-1,-1,0.0
13,27,0,37452,58565,44220,61748,0.39005592759615487,0.41729578740751927,-1,-1,1.0
13,28,1,88037,54610,85004,52498,0.6171668524399392,0.6182019170630245,1,1,0.0
13,29,-1,40004,74888,44567,74644,0.34818786338474395,0.3738497286324249,-1,-1,0.0
13,30,-1,38535,58691,51590,57482,0.39634459918128895,0.47299031832184246,-1,-1,0.0
13,31,0,19784,49240,31752,54160,0.28662494204914235,0.3695874848682373,-1,-1,1.0
13,32,-1,19631,60947,32318,65761,0.24362729280945172,0.32950988488871213,-1,-1,0.0
13,33,-1,37195,63857,45969,63281,0.36807782131971656,0.42076887871853547,-1,-1,0.0
13,34,-1,35456,67330,47857,75580,0.3449497013211916,0.387703848926983,-1,-1,0.0
13,35,-1,50083,90078,59540,85702,0.3573247907763215,0.4099365197394693,-1,-1,0.0
13,36,-1,20636,48344,32318,61271,0.2991591765729197,0.3453183600636827,-1,-1,0.0
13,37,-1,37216,57648,38560,73018,0.3923089897115871,0.34558783989675385,-1,-1,0.0
13,38,1,63325,80963,82708,72910,0.43887918607229987,0.5314809340821756,1,-1,0.0
13,39,-1,28292,65489,41699,66869,0.3016815772917755,0.38408186574312875,-1,-1,0.0
13,40,-1,50705,92271,68241,94682,0.3546399395702775,0.4188543054080762,-1,-1,0.0
13,41,1,45516,46784,55508,45113,0.49313109425785484,0.551654227248785,1,-1,0.0
13,42,0,39287,36326,57132,32395,0.5195799664078928,0.6381538530275783,1,1,1.0
13,43,-1,28289,53261,44585,56129,0.34689147762109135,0.44268919911829535,-1,-1,0.0
14,1,0,54819,47692,67276,34813,0.5347621230892294,0.6589936232111198,1,1,1.0
14,2,1,51565,46248,65779,41267,0.5271794137793545,0.6144928348560432,1,1,0.0
14,3,1,61686,56958,75445,48035,0.5199251542429453,0.6109896339488177,1,1,0.0
14,4,1,60514,51343,77406,41545,0.5409943052289977,0.6507385393985758,1,1,0.0
14,5,1,56492,63877,72210,46238,0.46932349691365716,0.609634607591517,1,-1,0.0
14,6,0,62524,59548,84487,51892,0.512189527491972,0.6195015361602593,1,1,1.0
14,7,1,57046,84077,77949,71749,0.4042289350424807,0.5207083594971209,1,-1,0.0
14,8,-1,40324,84103,66119,73335,0.32407757158816014,0.47412766933899353,-1,-1,0.0
14,9,1,43055,56589,56108,50361,0.4320882341134439,0.5269890766326348,1,-1,0.0
14,10,-1,43928,78986,62768,72181,0.35738809248743025,0.46512386160697744,-1,-1,0.0
14,11,1,66626,60307,75905,50123,0.5248910842728053,0.602286793410988,1,1,0.0
14,12,1,98715,94108,99161,84902,0.5119461889919771,0.5387340204169224,1,1,0.0
14,13,1,69817,79468,83662,68772,0.46767592189436313,0.5488408097930908,1,-1,0.0
14,14,1,34678,31068,46192,28001,0.5274541416968332,0.6225924278570755,1,1,0.0
14,15,-1,36096,58571,45808,55268,0.3812944320618589,0.4532035300170169,-1,-1,0.0
14,16,-1,38908,63241,49249,54040,0.38089457557097967,0.47680779173000026,-1,-1,0.0
14,17,-1,32921,72225,55083,67850,0.3130979780495692,0.44807334076285454,-1,-1,0.0
14,18,-1,34578,53067,41881,49243,0.3945233612870101,0.4596044949738817,-1,-1,0.0
14,19,1,63180,77354,73374,67884,0.4495709223390781,0.5194325277152444,1,-1,0.0
14,20,-1,40511,65547,56941,58738,0.381970242697392,0.4922328166737264,-1,-1,0.0
14,21,1,43276,41665,56566,39537,0.5094830529426307,0.5885976504375514,1,1,0.0
14,22,1,54880,55565,66306,49273,0.49689890895921046,0.5736855311085924,1,-1,0.0
14,23,1,45694,61372,53629,46726,0.4267834793491865,0.5343929051865877,1,-1,0.0
14,24,1,47045,44604,62009,40067,0.5133171120252267,0.6074787413299895,1,1,0.0
14,25,1,43604,38549,61988,30208,0.5307657663140726,0.6723502104212764,1,1,0.0
14,26,1,53434,59754,71332,52925,0.4720818461320988,0.5740682617478291,1,-1,0.0
14,27,1,63790,81690,83908,67800,0.43847951608468516,0.5530888285390355,1,-1,0.0
14,28,1,52034,44196,67169,42259,0.5407253455263431,0.6138191322147897,1,1,0.0
14,29,0,39762,46856,48993,40687,0.45905008196910574,0.5463090990187333,1,-1,1.0
14,30,1,51028,53541,65465,43878,0.48798401055762225,0.5987123089726822,1,-1,0.0
14,31,1,55211,57392,81544,45742,0.49031553333392536,0.640636047954999,1,-1,0.0
14,32,1,48025,27440,49722,21067,0.6363877294109852,0.7023972651118111,1,1,0.0
14,33,0,54888,51427,70601,38383,0.5162771010675822,0.6478106878073846,1,1,1.0
14,34,1,55502,55055,80194,43827,0.5020215816275767,0.6466162988526136,1,1,0.0
21,1,1,30207,26396,35376,28640,0.5336642934120099,0.5526118470382404,1,1,0.0
21,2,1,129620,108483,163198,130197,0.5443862530081519,0.5562398813885717,1,1,0.0
21,3,1,127597,100357,156425,106300,0.5597488967072304,0.5953944238271958,1,1,0.0
21,4,1,61504,18962,69931,16591,0.7643476747943231,0.8082453017729595,1,1,0.0
21,5,1,32104,10842,35019,10252,0.7475434266287897,0.7735415608226016,1,1,0.0
21,6,0,154818,109031,204548,107649,0.5867674313717316,0.6551888711294471,1,1,1.0
21,7,1,192750,162069,248835,158755,0.5432347196739746,0.6105032017468535,1,1,0.0
21,8,1,31823,10440,34452,8945,0.752975415848378,0.7938797612738208,1,1,0.0
21,9,1,44064,39512,60307,41587,0.5272326983823107,0.5918601684103088,1,1,0.0
21,10,-1,102234,141685,140225,158497,0.4191309410091055,0.4694163804473725,-1,-1,0.0
21,11,-1,48876,94565,77938,99027,0.34073939808004683,0.440414771282457,-1,-1,0.0
21,12,-1,43631,67326,58263,69721,0.3932244022459151,0.45523659207400924,-1,-1,0.0
21,13,-1,23708,45177,37346,52495,0.34416781592509255,0.4156899411181977,-1,-1,0.0
21,14,1,41682,44243,58809,49250,0.4850974687227233,0.5442304666894937,1,-1,0.0
