state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
11,98,0,19157,22353,15053,17566,0.4615032522283787,0.46147950580949754,-1,-1,1.0
12,1,-1,19169,31942,18102,23864,0.3750464674923206,0.4313491874374494,-1,-1,0.0
12,2,-1,17351,31359,17367,24035,0.3562102237733525,0.419472489251727,-1,-1,0.0
12,3,-1,18781,24286,18683,19412,0.4360879559755729,0.490431815198845,-1,-1,0.0
12,4,1,19661,18017,17866,15207,0.5218164446095865,0.5401989538294076,1,1,0.0
12,5,-1,19708,24323,16342,18367,0.4475937407735459,0.47082889164193725,-1,-1,0.0
12,6,-1,19477,32830,20150,23843,0.3723593400500889,0.4580274134521401,-1,-1,0.0
12,7,1,33713,30472,30270,20162,0.5252473319311366,0.6002141497461929,1,1,0.0
12,8,-1,17510,27121,15878,20230,0.3923282023705496,0.4397363465160075,-1,-1,0.0
13,1,0,25715,28046,22893,22483,0.4783207157604955,0.5045178067700987,1,-1,1.0
13,2,1,18387,18066,18431,14323,0.5044029298000164,0.5627098980277218,1,1,0.0
13,3,1,22904,24660,20995,19872,0.48154066100412074,0.5137396921721683,1,-1,0.0
13,4,1,26955,28596,24581,20893,0.4852297888426851,0.5405506443242293,1,-1,0.0
13,5,1,22041,21164,19579,16669,0.5101492882768198,0.540140145663209,1,1,0.0
13,6,0,18073,14460,16215,11899,0.5555282328712384,0.5767589101515259,1,1,1.0
13,7,1,13654,9323,14122,6639,0.5942464203333768,0.6802177159096383,1,1,0.0
13,8,0,10330,10157,10716,7347,0.5042221896812613,0.593256934064109,1,1,1.0
13,9,0,13570,7438,11694,6447,0.6459444021325209,0.6446171655366297,1,1,1.0
13,10,1,20585,12886,18859,10620,0.6150100086642167,0.639743546253265,1,1,0.0
13,11,1,14055,8976,14364,6178,0.6102644262081542,0.6992503164248856,1,1,0.0
13,12,1,15177,10736,15108,7710,0.5856905800177518,0.6621088614251907,1,1,0.0
13,13,0,18021,14781,17985,11393,0.549387232485824,0.6121927973313364,1,1,1.0
13,14,0,32167,36904,31604,25209,0.46570919778199243,0.5562811328393149,1,-1,1.0
13,15,1,31592,29837,31292,20848,0.5142847840596461,0.6001534330648255,1,1,0.0
13,16,0,37665,36954,32578,26130,0.5047642021469063,0.5549158547387069,1,1,1.0
13,17,-1,17953,22663,15564,19195,0.44201792397084894,0.44776892315659256,-1,-1,0.0
13,19,0,17936,24104,19565,19593,0.4266412940057088,0.49964247407937074,-1,-1,1.0
13,20,1,19904,22360,20026,19475,0.4709445390876396,0.506974506974507,1,-1,0.0
13,21,-1,24965,30027,23347,25561,0.4539751236543497,0.4773656661486873,-1,-1,0.0
13,22,-1,16085,32436,15448,27083,0.33150594587910387,0.3632174178834262,-1,-1,0.0
13,24,0,16385,27272,15724,23991,0.3753120919898298,0.39592093667380085,-1,-1,1.0
13,25,-1,18831,26782,19160,22368,0.41284282989498605,0.4613754575226353,-1,-1,0.0
13,26,-1,22542,34184,19199,30007,0.39738391566477455,0.3901759947973824,-1,-1,0.0
13,27,-1,17993,31409,14207,26025,0.3642160236427675,0.3531268641877113,-1,-1,0.0
13,28,-1,21789,33998,18831,29536,0.39057486511194367,0.3893357040957678,-1,-1,0.0
13,29,-1,21358,25330,18311,22348,0.4574623029472241,0.4503553948695246,-1,-1,0.0
13,30,-1,21196,29368,18911,25799,0.4191915196582549,0.4229702527398792,-1,-1,0.0
13,31,0,20064,26187,17227,20717,0.4338068366089382,0.454011174362218,-1,-1,1.0
13,32,1,18088,17772,15546,14858,0.5044060234244283,0.5113143007499014,1,1,0.0
13,33,-1,19529,29120,17233,22924,0.40142654525272875,0.42914062305451106,-1,-1,0.0
13,34,-1,16547,32357,13666,25856,0.3383567806314412,0.3457820960477709,-1,-1,0.0
14,1,-1,11765,29973,8213,25665,0.28187742584695,0.2424287148001653,-1,-1,0.0
14,2,-1,4998,19657,3850,19547,0.20271750152098966,0.16455101081335213,-1,-1,0.0
14,4,-1,17330,55648,12250,41627,0.23746882622160104,0.22736974961486348,-1,-1,0.0
14,5,-1,13898,45089,9942,30329,0.23561123637411632,0.24687740557721438,-1,-1,0.0
14,7,-1,18542,25422,17872,21567,0.4217541624965881,0.4531555059712467,-1,-1,0.0
14,8,0,18448,16753,16400,13516,0.5240760205675975,0.5482016312341222,1,1,1.0
14,9,1,29160,22758,24137,16613,0.5616549173696984,0.592319018404908,1,1,0.0
14,10,-1,8502,23143,7083,17482,0.26866803602464845,0.2883370649297781,-1,-1,0.0
14,11,-1,13598,15536,9861,11404,0.4667398915356628,0.46371972725135197,-1,-1,0.0
14,13,1,13895,15519,15042,12542,0.4723940980485483,0.5453161252900232,1,-1,0.0
14,14,-1,1335,23726,9926,19352,0.053270021148397906,0.3390258897465674,-1,-1,0.0
14,15,-1,12396,18261,9331,14541,0.40434484783246893,0.39087634048257375,-1,-1,0.0
14,16,0,16509,19844,12858,15839,0.45413033312243833,0.44806077290309093,-1,-1,1.0
14,17,1,16615,13071,14792,12487,0.5596914370410294,0.5422486161516185,1,1,0.0
14,18,-1,14464,20756,12921,17722,0.4106757524134015,0.4216623698724015,-1,-1,0.0
14,19,0,21280,22266,20126,19016,0.4886786386809351,0.5141791426089622,1,-1,1.0
14,20,0,17450,30777,17858,19358,0.3618305098803575,0.479847377472055,-1,-1,1.0
14,21,-1,19156,32909,16191,23277,0.3679247094977432,0.41023107327455155,-1,-1,0.0
14,22,-1,14343,36409,11049,25693,0.28260955233291296,0.30071852376027436,-1,-1,0.0
14,23,-1,6142,19957,5608,14008,0.23533468715276448,0.2858890701468189,-1,-1,0.0
14,24,-1,23568,35939,21290,25524,0.39605424571899106,0.4547784850685692,-1,-1,0.0
14,25,-1,19641,24472,15271,18220,0.4452428989186861,0.4559732465438476,-1,-1,0.0
14,26,1,14918,18723,13516,13482,0.44344698433459173,0.5006296762723165,1,-1,0.0
14,28,1,19132,18511,17550,14209,0.5082485455463167,0.5525992632009824,1,1,0.0
21,1,-1,28858,52775,20424,37506,0.35350899758676024,0.35256343863283274,-1,-1,0.0
21,2,-1,34946,32921,23354,27151,0.5149188854671637,0.4624096624096624,-1,1,0.0
21,3,1,23142,17920,18463,15659,0.5635867712240027,0.5410878612039154,1,1,0.0
21,4,0,24435,19346,18876,16656,0.5581188186656312,0.5312394461330632,1,1,1.0
21,5,0,23648,19254,19186,16018,0.5512097338119435,0.5449948869446654,1,1,1.0
21,6,-1,22125,22655,17167,18283,0.4940821795444395,0.4842595204513399,-1,-1,0.0
21,7,-1,28581,41841,18572,30903,0.4058532844849621,0.37538150581101565,-1,-1,0.0
21,8,-1,13683,32452,8000,19592,0.2965861059932806,0.2899391127863149,-1,-1,0.0
21,9,-1,15692,32616,11020,22165,0.32483232590875216,0.3320777459695646,-1,-1,0.0
21,10,-1,16699,33454,12042,24469,0.33296113891492035,0.3298184108898688,-1,-1,0.0
21,11,-1,18835,25367,16564,20060,0.4261119406361703,0.4522717343818261,-1,-1,0.0
21,12,-1,19226,30633,14178,21484,0.3856074129043904,0.39756603667769613,-1,-1,0.0
21,13,-1,19397,26865,14977,20635,0.4192858069257706,0.42056048522969786,-1,-1,0.0
21,14,-1,24775,25169,19431,21417,0.4960555822521224,0.4756903642773208,-1,-1,0.0
21,15,-1,24491,24175,20901,21143,0.5032466198167098,0.4971220626010846,-1,1,0.0
21,16,0,25795,19618,21682,17021,0.5680091603725805,0.5602149704157301,1,1,1.0
21,17,1,25673,23648,23293,21053,0.5205287808438596,0.5252559419113336,1,1,0.0
21,18,1,22847,21245,18829,18109,0.518166560827361,0.5097460609670258,1,1,0.0
21,19,1,24536,23057,21520,20006,0.5155379992856093,0.5182295429369551,1,1,0.0
21,20,1,21976,19716,18321,16307,0.527103521059196,0.5290805128797504,1,1,0.0
21,21,-1,25299,24810,19956,20461,0.5048793629886846,0.4937526288442982,-1,1,0.0
21,22,-1,17528,22349,14131,17200,0.43955162123529856,0.4510229485174428,-1,-1,0.0
22,1,-1,22060,22262,19337,20383,0.49772122196651775,0.4868328298086606,-1,-1,0.0
22,2,0,24420,21799,20245,18656,0.5283541400722647,0.5204236394951287,1,1,1.0
22,3,1,24049,19440,21111,16791,0.552990411368392,0.556989077093557,1,1,0.0
22,4,1,24249,22641,21751,19733,0.517146513115803,0.524322630411725,1,1,0.0
22,5,0,24244,25932,22305,22557,0.48317920918367346,0.4971913869198877,-1,-1,1.0
22,6,-1,21320,24203,18844,21048,0.4683346879599323,0.47237541361676527,-1,-1,0.0
22,7,-1,27012,31021,23269,25868,0.46545930763531096,0.4735535339967845,-1,-1,0.0
22,8,-1,28180,31949,24021,25388,0.4686590497097906,0.48616648788682226,-1,-1,0.0
22,9,-1,22621,24138,21357,22447,0.48377852392052867,0.4875582138617478,-1,-1,0.0
22,10,-1,23045,29537,20206,24656,0.43826784831311094,0.45040345949801613,-1,-1,0.0
22,11,-1,23688,29177,20281,24367,0.44808474415965194,0.4542420713133847,-1,-1,0.0
22,12,1,22750,22122,19484,18044,0.5069976822963095,0.5191856746962268,1,1,0.0
22,13,-1,24376,26592,20886,23368,0.4782608695652174,0.47195733718985855,-1,-1,0.0
24,1,-1,18430,26434,13980,20132,0.41079707560627676,0.4098264540337711,-1,-1,0.0
24,2,-1,22859,28029,15998,22506,0.4492021694702091,0.4154892998130064,-1,-1,0.0
24,3,0,28728,28882,21449,21327,0.49866342648845685,0.5014260332896951,1,-1,1.0
24,4,1,25870,17327,18020,12276,0.5988841817718823,0.5947979931344072,1,1,0.0
24,5,0,22884,19176,19264,15612,0.5440798858773181,0.5523569216653286,1,1,1.0
24,6,0,20407,24610,16206,19896,0.45331763555989957,0.44889479807212895,-1,-1,1.0
24,7,0,20326,24818,17159,17565,0.45024809498493706,0.4941538993203548,-1,-1,1.0
24,8,0,21748,26287,19156,21560,0.4527532007910898,0.4704784359956774,-1,-1,1.0
24,9,-1,26697,29544,18081,21913,0.4746892836187123,0.45209281392208833,-1,-1,0.0
24,10,-1,17369,26244,13769,19297,0.3982528145277784,0.4164096050323595,-1,-1,0.0
24,11,-1,18174,25154,16434,19806,0.4194516248153619,0.45347682119205296,-1,-1,0.0
24,12,1,25687,25705,21232,20530,0.4998248754669988,0.5084047698864997,1,-1,0.0
24,13,1,29672,23062,21410,17606,0.5626730382675313,0.5487492310846832,1,1,0.0
24,14,0,25247,28021,19134,22464,0.4739618532702561,0.4599740372133276,-1,-1,1.0
24,15,-1,21458,22623,16509,19404,0.4867856899798099,0.45969426113106676,-1,-1,0.0
24,16,-1,17926,22838,13377,16263,0.43975076047492884,0.4513157894736842,-1,-1,0.0
24,17,0,26275,21283,19989,16016,0.5524832835695361,0.5551728926537981,1,1,1.0
24,18,-1,25026,31479,19575,22635,0.4428988585080966,0.46375266524520253,-1,-1,0.0
24,19,-1,20351,34129,12612,23358,0.37354992657856095,0.3506255212677231,-1,-1,0.0
24,20,0,22087,22776,11992,16894,0.4923210663575775,0.41514920722841514,-1,-1,1.0
24,21,-1,21947,28605,10823,17599,0.434147016933059,0.38079656604039125,-1,-1,0.0
25,1,-1,14556,28256,11447,19887,0.3399981313650378,0.365322014425225,-1,-1,0.0
25,2,-1,18819,22175,15768,16892,0.4590671805630092,0.4827924066135946,-1,-1,0.0
25,3,-1,14017,26593,12037,19195,0.34516129032258064,0.385405993852459,-1,-1,0.0
25,4,-1,21691,24637,14022,15903,0.46820497323432914,0.4685714285714286,-1,-1,0.0
25,5,-1,18066,23089,13233,17056,0.43897460818855544,0.43689128066294697,-1,-1,0.0
25,6,-1,19758,26326,1680,20107,0.4287388247547956,0.07711020333226236,-1,-1,0.0
25,7,-1,11254,22715,8128,16136,0.3313020695339869,0.33498186613913616,-1,-1,0.0
25,8,-1,16740,25263,13668,16910,0.3985429612170559,0.44698803061024267,-1,-1,0.0
25,9,0,16988,33329,14373,20825,0.33761949241806943,0.40834706517415764,-1,-1,1.0
25,10,-1,11930,29144,8435,17601,0.2904513804353119,0.32397449685051466,-1,-1,0.0
31,1,-1,18051,21419,14568,17817,0.4573346845705599,0.44983788791106993,-1,-1,0.0
31,2,0,21737,23202,17508,18790,0.4837001268386034,0.4823406248278142,-1,-1,1.0
31,3,-1,18856,30181,15493,22512,0.3845259701857781,0.4076568872516774,-1,-1,0.0
31,4,-1,16796,27659,13849,21468,0.37782026768642446,0.39213409972534474,-1,-1,0.0
31,5,-1,18266,27124,15970,21335,0.402423441286627,0.42809274896126526,-1,-1,0.0
31,6,-1,19812,22956,18267,19738,0.4632435465768799,0.4806472832522037,-1,-1,0.0
31,7,-1,16365,28508,12261,19913,0.3646959195953023,0.3810841051780941,-1,-1,0.0
31,8,-1,21347,26798,18503,22327,0.4433897600996988,0.4531716874846926,-1,-1,0.0
31,9,-1,20207,27155,17484,21976,0.42665005700772773,0.4430816016218956,-1,-1,0.0
31,10,-1,20648,36584,17777,25180,0.3607771875873637,0.413832437088251,-1,-1,0.0
31,11,-1,20564,32716,16117,22400,0.38596096096096094,0.41843861152218503,-1,-1,0.0
32,6,-1,5430,19660,2334,16833,0.2164208848146672,0.12177179527312569,-1,-1,0.0
34,1,1,23920,19189,20068,15460,0.5548725324178246,0.5648502589506867,1,1,0.0
34,2,1,25046,18485,20768,15627,0.5753600882129977,0.5706278334936118,1,1,0.0
34,3,1,22993,19131,19560,16440,0.5458408508213844,0.5433333333333333,1,1,0.0
34,4,1,22211,19595,18294,16261,0.53128737501794,0.5294168716538851,1,1,0.0
34,5,1,27644,24367,20487,17144,0.5315029512987637,0.5444181658738806,1,1,0.0
34,6,1,20017,16366,16645,13595,0.5501745320616771,0.5504298941798942,1,1,0.0
34,7,1,26834,21601,22586,17642,0.554020852689171,0.561449736501939,1,1,0.0
34,8,1,23718,20634,21674,18831,0.534767316017316,0.5350944327860758,1,1,0.0
34,9,1,19202,16451,17463,14449,0.538580203629428,0.547223614941088,1,1,0.0
34,10,-1,17848,24252,13254,19850,0.42394299287410925,0.4003745770903818,-1,-1,0.0
34,11,-1,25607,28375,18657,21315,0.4743618243118076,0.4667517262083458,-1,-1,0.0
34,12,0,22104,18551,12989,15300,0.5436969622432665,0.4591537346671851,-1,1,1.0
34,13,1,23798,20524,20601,18314,0.5369342538694102,0.5293845560837723,1,1,0.0
34,14,1,26434,23364,21771,18650,0.5308245311056669,0.5386061700601172,1,1,0.0
34,15,1,26804,22678,20202,16918,0.5416919283779961,0.5442349137931034,1,1,0.0
40,1,1,16076,8737,8934,4270,0.6478861886914118,0.6766131475310512,1,1,0.0
40,2,0,20113,10203,12183,6204,0.6634450455205172,0.6625876978299886,1,1,1.0
40,3,1,15274,7793,7058,1914,0.6621580612996922,0.7866696388765047,1,1,0.0
40,4,1,12796,8058,8633,5889,0.6135993094849909,0.5944773447183583,1,1,0.0
40,5,1,14293,10292,13459,9858,0.581370754525117,0.5772183385512716,1,1,0.0
40,6,1,15948,2467,10759,2535,0.8660331251696987,0.8093124717917858,1,1,0.0
40,9,1,20164,18412,17344,16595,0.5227084197428453,0.5110345030790536,1,1,0.0
40,10,0,16064,12913,10784,8377,0.5543707078027401,0.5628098742236836,1,1,1.0
41,5,0,15767,7782,8842,2504,0.6695401078602063,0.779305482108232,1,1,1.0
41,6,1,8073,4218,7009,2942,0.6568220649255553,0.7043513214752286,1,1,0.0
41,7,1,10549,9802,6949,5032,0.5183529064910816,0.5800016693097404,1,1,0.0
42,5,1,13924,8885,6633,2706,0.6104607830242448,0.7102473498233216,1,1,0.0
43,1,1,13440,2005,12150,4773,0.8701845257364843,0.7179578088991314,1,1,0.0
43,2,1,13011,3259,13506,2543,0.7996926859250154,0.8415477599850458,1,1,0.0
44,1,1,7272,4098,5344,873,0.6395778364116095,0.8595785748753418,1,1,0.0
44,11,1,8587,4263,9256,4112,0.6682490272373541,0.6923997606223818,1,1,0.0
45,1,1,9727,2274,5422,896,0.8105157903508041,0.8581829692940804,1,1,0.0
45,2,1,11420,3234,6802,1054,0.7793094035758155,0.8658350305498982,1,1,0.0
45,3,1,9382,5673,4928,874,0.6231816672201926,0.8493622888659083,1,1,0.0
45,5,0,6172,628,3558,1096,0.9076470588235294,0.7645036527718092,1,1,1.0
46,6,1,7032,1048,3276,427,0.8702970297029703,0.8846880907372401,1,1,0.0
47,2,0,22901,12521,14947,17560,0.6465191124160127,0.4598086565970406,-1,1,1.0
47,8,0,17778,19629,16137,17414,0.47525864143074825,0.4809692706625734,-1,-1,1.0
48,1,1,3666,1378,3030,1529,0.7268041237113402,0.6646194340864224,1,1,0.0
48,7,1,7285,534,4433,505,0.9317048215884384,0.8977318752531389,1,1,0.0
49,1,1,11887,5391,18544,5276,0.6879847204537562,0.7785054575986566,1,1,0.0
49,5,0,28074,1790,16978,1487,0.940061612643986,0.9194692661792581,1,1,1.0
49,8,1,24093,4760,18580,2239,0.8350258205385922,0.8924540083577501,1,1,0.0
49,10,0,18203,12255,16462,17759,0.5976426554599776,0.4810496478770346,-1,1,1.0
49,11,1,21329,14706,18319,14687,0.5918967670320522,0.555020299339514,1,1,0.0
49,12,1,18421,11530,16363,10472,0.6150378952288739,0.6097633687348611,1,1,0.0
51,1,1,25264,16809,10580,5036,0.6004801178903335,0.6775102459016393,1,1,0.0
51,2,1,23410,19788,8939,4463,0.5419232371869068,0.6669900014923146,1,1,0.0
51,3,1,19505,19344,14771,11748,0.5020721254086334,0.5569968701685584,1,1,0.0
51,4,0,24920,21944,16696,1282,0.5317514510071697,0.9286906218711759,1,1,1.0
51,5,0,21374,25085,14770,14202,0.4600615596547494,0.5098025679966864,1,-1,1.0
51,6,0,22572,16857,13130,8962,0.5724720383474092,0.5943327901502806,1,1,1.0
51,7,0,20325,16810,12904,6168,0.5473273192406086,0.6765939597315436,1,1,1.0
51,8,1,17646,16602,13047,12206,0.5152417659425368,0.5166514869520453,1,1,0.0
51,10,0,19443,18070,13456,11402,0.5183003225548477,0.5413146673103226,1,1,1.0
51,11,-1,15281,34406,3319,15706,0.307545233159579,0.17445466491458608,-1,-1,0.0
52,1,0,18173,19714,16748,15823,0.4796632090162853,0.5141997482423014,1,-1,1.0
52,2,0,27420,27710,20436,20806,0.49736985307455106,0.49551428155763544,-1,-1,1.0
52,3,-1,19570,21641,17388,17508,0.47487321346242506,0.4982806052269601,-1,-1,0.0
52,4,1,20149,21932,17260,16664,0.478814666951831,0.5087843414691664,1,-1,0.0
52,5,-1,17305,20936,14672,17248,0.4525247770717293,0.45964912280701753,-1,-1,0.0
52,6,-1,20161,23541,14372,18878,0.4613290009610544,0.4322406015037594,-1,-1,0.0
54,1,-1,13107,22374,11732,14616,0.3694089794537922,0.4452709883103082,-1,-1,0.0
54,2,-1,9913,22062,6904,13848,0.3100234558248632,0.3326908249807248,-1,-1,0.0
54,3,1,18363,16591,13347,9209,0.5253475997024661,0.5917272566057812,1,1,0.0
54,4,1,15659,10515,13413,8122,0.5982654542675938,0.6228465289064314,1,1,0.0
54,5,1,14653,6895,11087,4800,0.68001670688695,0.697866179895512,1,1,0.0
54,6,1,17192,6256,11539,2088,0.7331968611395429,0.8467747853526087,1,1,0.0
54,8,1,14509,12258,10747,6549,0.5420480442335712,0.6213575393154487,1,1,0.0
54,9,1,16680,6050,9860,2728,0.7338319401671799,0.7832856688910073,1,1,0.0
54,10,0,10218,6247,8419,1873,0.620589128454297,0.8180139914496697,1,1,1.0
56,1,-1,22778,27767,19031,20891,0.45064793748145215,0.47670457391914234,-1,-1,0.0
56,2,-1,25347,27735,22720,23364,0.47750649937832035,0.4930127593090878,-1,-1,0.0
56,3,1,27667,34243,22802,22037,0.44689064771442416,0.5085305203059837,1,-1,0.0
56,4,0,24748,28476,20896,21727,0.46497820532090783,0.49025174201722077,-1,-1,1.0
64,98,0,28130,23207,23351,14829,0.5479478738531663,0.6116029334730225,1,1,1.0
67,98,0,45939,46180,35646,29603,0.49869190937808705,0.5463072230992045,1,-1,1.0
68,98,-1,10017,14539,8466,10762,0.40792474344355756,0.44029540253796545,-1,-1,0.0
71,1,0,16270,21227,18244,19598,0.4339013787769688,0.4821098250621003,-1,-1,1.0
71,3,-1,14408,22109,14051,20592,0.3945559602376975,0.40559420373524235,-1,-1,0.0
71,4,-1,12336,18904,12084,13695,0.3948783610755442,0.46875363668101944,-1,-1,0.0
71,5,-1,16781,21651,17352,20254,0.43664134054954207,0.46141573153220233,-1,-1,0.0
71,6,0,19793,27081,20499,24050,0.422259674873064,0.4601450088666412,-1,-1,1.0
71,7,-1,18981,23450,20680,20793,0.4473380311564658,0.49863766788030767,-1,-1,0.0
