state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,1,176463,51985,128930,44122,0.7724427440818041,0.745036174097959,1,1,0.0
1,2,1,143326,81965,109229,52869,0.6361816495110768,0.6738454515169836,1,1,0.0
1,3,1,147394,74275,114276,49806,0.6649283391001899,0.6964566497239185,1,1,0.0
1,4,-1,55751,147843,66999,77212,0.2738341994361327,0.46459007981360645,-1,-1,0.0
1,5,-1,58612,163729,63371,98664,0.2636130987986921,0.39109451661678035,-1,-1,0.0
1,6,-1,78814,157020,62133,111304,0.33419269486164,0.3582453571037322,-1,-1,0.0
2,1,1,190989,111125,121848,100260,0.6321752715862224,0.5485979793613918,1,1,0.0
2,2,-1,85346,167229,43614,148770,0.33790359299218053,0.22670284431137724,-1,-1,0.0
3,1,-1,38907,186356,32396,113653,0.17271811171830262,0.22181596587446678,-1,-1,0.0
3,8,1,165745,40316,104651,40259,0.8043491975677105,0.7221792836933268,1,1,0.0
3,10,1,187178,93564,121578,49451,0.6667260331549965,0.7108619006133463,1,1,0.0
4,1,-1,86623,131824,54787,70739,0.39654012186022236,0.43645937893344805,-1,-1,0.0
4,2,-1,89677,119742,29688,85479,0.4282180699936491,0.25778217718617313,-1,-1,0.0
5,1,1,84141,105506,85077,62397,0.4436716636698709,0.5768949102892713,1,-1,0.0
5,2,-1,56129,145218,44586,113603,0.27876750088156266,0.2818527204799322,-1,-1,0.0
11,98,1,158338,76179,106351,53767,0.6751664058469109,0.6642038996240273,1,1,0.0
12,1,1,141988,60037,93497,29175,0.7028239079321866,0.7621706664927612,1,1,0.0
12,2,1,134505,67759,83821,35167,0.6649972313412175,0.7044491881534273,1,1,0.0
12,3,1,117024,107479,73743,51882,0.52125806782092,0.5870089552238806,1,1,0.0
12,4,-1,79066,155283,49290,78699,0.33738569398631957,0.38511122049551133,-1,-1,0.0
12,5,-1,54828,175562,32145,94253,0.23797907895307957,0.2543157328438741,-1,-1,0.0
12,6,1,120125,74824,67460,28286,0.6161867975726985,0.7045725147786853,1,1,0.0
12,7,-1,52189,153350,24462,92254,0.25391288271325635,0.20958566092052502,-1,-1,0.0
12,9,1,142012,68363,89634,40226,0.6750421865715983,0.6902356383797936,1,1,0.0
12,11,-1,64773,154654,35280,75037,0.2951915671271083,0.31980565098760844,-1,-1,0.0
12,12,-1,71596,165918,41967,72966,0.3014390730651667,0.3651431703688236,-1,-1,0.0
12,13,-1,73561,167470,43920,82866,0.3051931079404724,0.3464104869622829,-1,-1,0.0
12,14,1,104001,47293,63057,23822,0.6874099435536108,0.7258025529759781,1,1,0.0
13,1,1,105624,102327,67139,55413,0.5079273482695442,0.5478409165089105,1,1,0.0
13,2,1,107646,66972,69771,35132,0.6164656564615332,0.665100140129453,1,1,0.0
13,3,1,128336,91122,83985,60367,0.5847861549818189,0.5818069718465972,1,1,0.0
13,4,-1,59479,151038,43581,92214,0.28253775229553907,0.3209322876394565,-1,-1,0.0
13,5,-1,68930,134881,49728,93473,0.33820549430599917,0.34726014483139084,-1,-1,0.0
13,11,1,73755,7418,41689,4053,0.9086149335370135,0.9113943421800533,1,1,0.0
13,12,1,74304,5582,42138,2752,0.9301254287359487,0.9386945867676543,1,1,0.0
13,13,1,81305,27536,61089,10941,0.7470071021030678,0.8481049562682216,1,1,0.0
13,14,-1,57503,99179,27950,64647,0.36700450594197165,0.30184563214790977,-1,-1,0.0
13,15,-1,64425,107599,42147,58214,0.3745116960424127,0.4199539661820827,-1,-1,0.0
13,17,1,157339,29156,95094,15587,0.8436633689911258,0.8591718542477932,1,1,0.0
13,18,1,75459,5764,43343,2479,0.9290348792829617,0.9458993496573698,1,1,0.0
13,20,-1,102235,96465,66359,80220,0.5145193759436336,0.4527183293650523,-1,1,0.0
13,21,-1,47294,150443,28339,102070,0.23917627960371604,0.21730862133748438,-1,-1,0.0
13,22,-1,54312,144227,36852,94244,0.27355834370073384,0.2811069750411912,-1,-1,0.0
13,24,-1,62177,162962,49225,117285,0.2761716095389959,0.2956278902168038,-1,-1,0.0
13,27,0,90854,124928,82491,83430,0.42104531425234726,0.49717034010161465,-1,-1,1.0
