state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,0,30757,53461,21169,16868,0.36520696288204424,0.5565370560243973,1,-1,1.0
1,2,-1,20868,39432,13467,16251,0.3460696517412935,0.45315970119119725,-1,-1,0.0
1,3,-1,22357,45406,15711,17401,0.32992931245665036,0.4744805508576951,-1,-1,0.0
1,4,-1,25087,54715,15386,19008,0.3143655547480013,0.44734546723265683,-1,-1,0.0
1,5,-1,22950,34621,12640,13455,0.398638203262059,0.4843839816056716,-1,-1,0.0
2,1,0,15456,30810,13388,15565,0.33406821423939825,0.46240458674403345,-1,-1,1.0
2,2,-1,20978,35015,15144,17928,0.3746539746039684,0.4579100145137881,-1,-1,0.0
2,3,-1,19276,38533,14930,20293,0.33344288951547335,0.42387076626068193,-1,-1,0.0
2,4,-1,11805,30872,10313,14275,0.27661269536284183,0.41943224337074997,-1,-1,0.0
3,1,-1,22577,36105,11394,15933,0.38473467161991753,0.4169502689647601,-1,-1,0.0
3,3,-1,15311,38313,9982,15267,0.2855251379979114,0.39534238979761577,-1,-1,0.0
3,4,-1,28438,37323,12792,14141,0.43244476209303384,0.4749563732224409,-1,-1,0.0
3,7,1,25691,28009,14437,10754,0.4784171322160149,0.5731015045055774,1,-1,0.0
3,8,-1,12754,54246,11093,16858,0.19035820895522387,0.3968730993524382,-1,-1,0.0
3,9,0,17542,43111,8022,17597,0.2892189998845894,0.3131269760724462,-1,-1,1.0
3,10,0,14535,13995,7241,1071,0.5094637223974764,0.8711501443695862,1,1,1.0
3,11,-1,18553,40278,10529,13644,0.3153609491594567,0.4355686096057585,-1,-1,0.0
3,12,1,32622,18259,18349,7709,0.6411430592952183,0.7041599508788088,1,1,0.0
3,13,-1,23122,56451,12538,18257,0.29057594912847323,0.4071440168858581,-1,-1,0.0
3,14,1,28596,46894,18009,13832,0.37880513975360974,0.5655915329292421,1,-1,0.0
3,15,-1,18615,28095,8031,12952,0.3985228002569043,0.3827384072820855,-1,-1,0.0
4,1,-1,31354,46606,17122,18658,0.4021806054386865,0.4785354946897708,-1,-1,0.0
4,2,-1,29376,46720,14923,19343,0.3860386879730866,0.4355045818012024,-1,-1,0.0
5,1,-1,17537,37116,11556,14476,0.32087900023786436,0.4439151813153042,-1,-1,0.0
5,2,-1,19004,33801,10914,14710,0.3598901619164852,0.4259288167343116,-1,-1,0.0
5,3,-1,22386,34775,12176,14037,0.39163065726631796,0.46450234616411706,-1,-1,0.0
6,1,-1,11398,33670,5179,16301,0.2529067187361321,0.24110800744878957,-1,-1,0.0
6,2,-1,9189,34221,5518,16146,0.21167933655839669,0.2547082717872969,-1,-1,0.0
11,98,-1,40206,52145,19652,21226,0.43536074325129126,0.4807475903909193,-1,-1,0.0
12,1,-1,23711,55885,10627,23785,0.2978918538620031,0.30881669185167965,-1,-1,0.0
12,2,-1,21511,51006,8610,20744,0.29663389274239144,0.29331607276691424,-1,-1,0.0
12,3,0,29796,55098,19965,17068,0.3509788677645063,0.5391137634002107,1,-1,1.0
12,4,-1,31695,39582,14556,17875,0.4446735973736268,0.4488298233171965,-1,-1,0.0
12,5,-1,21949,53681,13545,17510,0.290215522940632,0.43616164868781193,-1,-1,0.0
12,6,0,25764,54334,15542,18663,0.32165597143499214,0.4543780149101009,-1,-1,1.0
12,7,-1,15291,33844,8581,12515,0.31120382619314135,0.4067595752749336,-1,-1,0.0
12,8,1,27822,41898,12436,12137,0.39905335628227195,0.5060839132381069,1,-1,0.0
12,9,1,20244,32240,10996,9338,0.38571755201585245,0.5407691551096685,1,-1,0.0
12,10,-1,19548,40965,11979,12566,0.32303802488721434,0.4880423711550214,-1,-1,0.0
12,11,1,23402,30046,14281,4979,0.4378461308187397,0.741484942886812,1,-1,0.0
12,12,0,34527,29080,17781,6048,0.542817614413508,0.7461916152587184,1,1,1.0
