state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,1,148935,112526,160080,136540,0.5696260627780051,0.5396803991639134,1,1,0.0
1,2,-1,70853,72833,72868,90827,0.49310997591971384,0.4451449341763646,-1,-1,0.0
1,3,-1,85369,94977,99408,111018,0.4733623146618167,0.47241310484445836,-1,-1,0.0
1,4,-1,91184,123890,107881,164689,0.42396570482717577,0.3957919066661775,-1,-1,0.0
1,5,-1,61313,68451,64020,83848,0.47249622391418267,0.43295371547596506,-1,-1,0.0
1,98,-1,455887,474585,489645,601238,0.4899524112493444,0.448851985043309,-1,-1,0.0
2,1,-1,43561,47327,35078,56239,0.4792821934688848,0.3841343889965724,-1,-1,0.0
2,2,0,39075,45819,27527,55393,0.46027987843663865,0.3319705740472745,-1,-1,1.0
2,3,-1,25912,39749,14103,45095,0.394633039399339,0.2382343998108044,-1,-1,0.0
3,1,-1,54675,68420,49379,101512,0.4441691376579065,0.327249471472785,-1,-1,0.0
3,2,1,77899,52725,88424,81847,0.5963605463008329,0.5193133299269987,1,1,0.0
3,4,1,83053,62318,93530,77536,0.5713175255037112,0.5467480387686624,1,1,0.0
3,8,-1,74568,65614,82114,85918,0.5319370532593343,0.4886807274804799,-1,1,0.0
3,9,-1,62445,81378,71129,103708,0.43417951231722324,0.4068303619943147,-1,-1,0.0
3,10,-1,70608,72502,84021,101221,0.4933827125987003,0.4535742434221181,-1,-1,0.0
3,11,1,75613,21039,86532,37816,0.7823221454289616,0.6958857400199441,1,1,0.0
3,13,-1,65854,90924,74730,114761,0.4200461799487173,0.3943722920877509,-1,-1,0.0
3,14,-1,53818,87840,62554,108215,0.3799150065651075,0.3663077022176156,-1,-1,0.0
4,1,-1,53584,54052,54746,82689,0.49782600616893974,0.39834103394331866,-1,-1,0.0
4,2,0,33415,51010,40373,80061,0.39579508439443295,0.3352292541973197,-1,-1,1.0
5,1,1,89678,61990,105404,86523,0.5912783184323654,0.5491879725103815,1,1,0.0
5,2,1,105522,68869,115057,100305,0.6050885653502761,0.5342493104633129,1,1,0.0
6,98,-1,44141,70143,43187,109871,0.3862395435931539,0.28216101085862877,-1,-1,0.0
11,98,0,79201,65035,81730,88285,0.549107019052109,0.4807222892097756,-1,1,1.0
12,1,-1,77100,92070,96162,118367,0.45575456641248446,0.4482470901369978,-1,-1,0.0
12,2,-1,37541,65551,46174,79955,0.36415046754355335,0.36608551562289404,-1,-1,0.0
12,3,-1,65685,89085,67642,124292,0.4244039542547005,0.3524232288182396,-1,-1,0.0
12,4,0,72884,51998,84733,70076,0.5836229400554123,0.5473389789999289,1,1,1.0
12,5,-1,68702,99946,80922,133276,0.4073691950097244,0.377790642302916,-1,-1,0.0
12,7,-1,58211,99977,60553,130603,0.36798619364300705,0.31677268827554456,-1,-1,0.0
12,8,-1,53844,65359,54367,97338,0.451700041106348,0.3583731584324841,-1,-1,0.0
12,9,-1,57445,87008,63175,125402,0.39767259939218985,0.3350090413995344,-1,-1,0.0
12,10,1,62384,36056,78612,57740,0.6337261275904104,0.5765371978408824,1,1,0.0
12,11,1,52311,38351,68273,60461,0.5769892567999824,0.5303416346885826,1,1,0.0
12,12,-1,52314,59151,70046,84949,0.4693311801910914,0.4519242556211491,-1,-1,0.0
12,13,1,60108,26638,72987,54581,0.6929195582505245,0.5721419164680798,1,1,0.0
12,14,0,58069,32485,67109,59112,0.6412637763102679,0.5316785637889099,1,1,1.0
13,1,-1,62853,108130,74174,114135,0.3675979483340449,0.3938951404340738,-1,-1,0.0
13,2,-1,55477,98610,54725,132512,0.36003686229208176,0.2922766333577231,-1,-1,0.0
13,3,-1,66703,93396,60800,128007,0.41663595650191443,0.3220219589316074,-1,-1,0.0
13,4,-1,55479,74621,70755,123132,0.42643351268255186,0.3649290566154513,-1,-1,0.0
13,5,-1,43086,50778,73083,86168,0.4590258245972897,0.4589170554658997,-1,-1,0.0
13,6,1,81033,67681,105261,104720,0.5448915367752868,0.5012882117905906,1,1,0.0
13,7,1,62541,43525,87204,80896,0.589642298191692,0.5187626412849494,1,1,0.0
13,8,0,51993,14948,75772,37884,0.7766988840919615,0.6666783979728303,1,1,1.0
13,9,1,59392,22808,83841,48998,0.7225304136253041,0.6311474792794285,1,1,0.0
13,10,1,80541,22479,105302,42498,0.7817996505532906,0.7124627875507442,1,1,0.0
13,11,1,103788,20452,127091,37244,0.8353831294269156,0.7733653816898409,1,1,0.0
13,12,-1,46926,49449,65650,75895,0.48691050583657586,0.4638100957292734,-1,-1,0.0
13,13,1,89907,21881,112152,45664,0.8042634272014886,0.7106503776549906,1,1,0.0
13,14,1,61879,21598,86952,45004,0.7412700504330534,0.6589469217011731,1,1,0.0
