state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,1,128930,44122,147748,90823,0.745036174097959,0.6193041065343231,1,1,0.0
1,2,1,109229,52869,124110,103119,0.6738454515169836,0.5461890867802965,1,1,0.0
1,3,1,114276,49806,129230,115939,0.6964566497239185,0.5271057923310043,1,1,0.0
1,4,-1,66999,77212,69666,165644,0.46459007981360645,0.29606051591517574,-1,-1,0.0
1,6,-1,62133,111304,87489,155422,0.3582453571037322,0.3601689507679767,-1,-1,0.0
2,1,0,121848,100260,104972,182785,0.5485979793613918,0.3647939059692727,-1,1,1.0
2,2,-1,43614,148770,57347,192166,0.22670284431137724,0.22983571998252597,-1,-1,0.0
3,1,-1,32396,113653,60372,162646,0.22181596587446678,0.2707046068030383,-1,-1,0.0
3,2,1,91033,47022,132693,60463,0.6593966172902104,0.686973223715546,1,1,0.0
3,10,1,121578,49451,143062,113745,0.7108619006133463,0.5570798303784554,1,1,0.0
4,1,-1,54787,70739,76854,111627,0.43645937893344805,0.4077546277874162,-1,-1,0.0
4,2,-1,29688,85479,42257,138975,0.25778217718617313,0.23316522468438244,-1,-1,0.0
5,1,1,85077,62397,130584,60026,0.5768949102892713,0.685084727978595,1,1,0.0
5,2,-1,44586,113603,64341,135161,0.2818527204799322,0.32250804503213,-1,-1,0.0
11,98,1,106351,53767,142070,100650,0.6642038996240273,0.5853246539222149,1,1,0.0
12,1,1,93497,29175,152125,58800,0.7621706664927612,0.7212279246177551,1,1,0.0
12,2,1,83821,35167,132841,77231,0.7044491881534273,0.632359381545375,1,1,0.0
12,3,1,73743,51882,122291,105028,0.5870089552238806,0.537970869131045,1,1,0.0
12,4,-1,49290,78699,87908,139295,0.38511122049551133,0.3869139051861111,-1,-1,0.0
12,5,-1,32145,94253,69666,171979,0.2543157328438741,0.2882989509404291,-1,-1,0.0
12,6,1,67460,28286,118532,90862,0.7045725147786853,0.5660716161876653,1,1,0.0
12,7,-1,24462,92254,56798,165685,0.20958566092052502,0.25529141552388274,-1,-1,0.0
12,8,1,57820,34268,118793,69973,0.6278776822170098,0.6293135416335569,1,1,0.0
12,9,1,89634,40226,149493,89166,0.6902356383797936,0.6263874398199942,1,1,0.0
12,11,-1,35280,75037,106038,133662,0.31980565098760844,0.44237797246558197,-1,-1,0.0
12,12,-1,41967,72966,78167,148042,0.3651431703688236,0.3455521221525227,-1,-1,0.0
12,13,0,43920,82866,89307,141136,0.3464104869622829,0.38754485924935883,-1,-1,1.0
12,14,1,63057,23822,115117,58265,0.7258025529759781,0.6639501216966006,1,1,0.0
13,1,0,67139,55413,94551,107029,0.5478409165089105,0.4690495088798492,-1,1,1.0
13,2,1,69771,35132,97648,80855,0.665100140129453,0.5470384251245077,1,1,0.0
13,3,1,83985,60367,120191,112909,0.5818069718465972,0.5156199056199057,1,1,0.0
13,4,-1,43581,92214,65678,154875,0.3209322876394565,0.2977878333099074,-1,-1,0.0
13,5,-1,49728,93473,78429,138560,0.34726014483139084,0.36144228509279275,-1,-1,0.0
13,6,0,58317,27773,120098,25040,0.6773957486351493,0.827474541470876,1,1,1.0
13,7,1,62836,18384,97674,43370,0.7736518098990397,0.6925073026856867,1,1,0.0
13,9,0,50738,18040,71420,63910,0.7377068248567856,0.5277469888420897,1,1,1.0
13,11,1,41689,4053,81002,12494,0.9113943421800533,0.8663686147000941,1,1,0.0
13,12,1,42138,2752,82047,8609,0.9386945867676543,0.9050366219555241,1,1,0.0
13,13,1,61089,10941,82610,42737,0.8481049562682216,0.65905047587896,1,1,0.0
13,14,-1,27950,64647,49776,117041,0.30184563214790977,0.29838685505673884,-1,-1,0.0
13,15,-1,42147,58214,84404,107644,0.4199539661820827,0.43949429309339333,-1,-1,0.0
13,17,1,95094,15587,162489,33316,0.8591718542477932,0.8298511273971554,1,1,0.0
13,18,1,43343,2479,85960,8970,0.9458993496573698,0.9055093226588012,1,1,0.0
13,20,-1,66359,80220,102842,106958,0.4527183293650523,0.4901906577693041,-1,-1,0.0
13,21,-1,28339,102070,44274,160053,0.21730862133748438,0.21668208313145107,-1,-1,0.0
13,22,-1,36852,94244,57934,144278,0.2811069750411912,0.286501295669891,-1,-1,0.0
13,24,-1,49225,117285,60188,164019,0.2956278902168038,0.26844835353044283,-1,-1,0.0
13,25,-1,33864,104216,52434,140256,0.24524913093858633,0.27211583372255954,-1,-1,0.0
13,27,-1,82491,83430,93601,122215,0.49717034010161465,0.4337074174296623,-1,-1,0.0
13,28,1,103908,48213,123334,90324,0.6830615102451338,0.5772496232296473,1,1,0.0
13,29,-1,34194,99704,48301,138362,0.25537349325606057,0.25876043993721304,-1,-1,0.0
13,30,-1,86777,83402,100066,119844,0.5099160295923704,0.4550316038379337,-1,1,0.0
13,31,-1,67574,92508,56156,168332,0.4221211629040117,0.2501514557571006,-1,-1,0.0
13,33,1,109256,19147,155198,44880,0.8508835463345872,0.775687481882066,1,1,0.0
13,34,0,56898,85856,110902,91016,0.39857377026212926,0.5492427619132519,1,-1,1.0
14,1,1,88224,29811,148123,49559,0.7474393188461049,0.7492993798120213,1,1,0.0
14,3,1,107804,66693,152598,85358,0.6177985867951885,0.6412866244179596,1,1,0.0
14,4,1,86133,55165,114040,86769,0.6095839997735283,0.5679028330403518,1,1,0.0
14,5,-1,45648,87593,53586,141965,0.3425972485946518,0.2740257017350972,-1,-1,0.0
14,7,0,69557,110118,124458,124046,0.3871267566439405,0.5008289604996298,1,-1,1.0
14,8,1,85731,70047,112648,108696,0.5503408696991873,0.5089272806129825,1,1,0.0
14,10,-1,40248,118603,44571,150166,0.2533695097921952,0.22887792253141417,-1,-1,0.0
14,11,1,112405,46785,108430,76692,0.7061059111753251,0.5857218482946381,1,1,0.0
14,12,1,97135,46937,134384,57466,0.6742115053584319,0.7004639040917383,1,1,0.0
14,13,-1,71381,100701,104756,133948,0.41480805662416753,0.4388531402909042,-1,-1,0.0
14,15,-1,56972,74829,79490,110338,0.4322577218685746,0.4187474977347915,-1,-1,0.0
14,16,-1,34399,100784,39515,138477,0.2544624693933409,0.22200435974650545,-1,-1,0.0
14,17,-1,36157,101027,31770,129716,0.26356572195008166,0.19673532070891595,-1,-1,0.0
14,18,1,104164,61164,149628,87521,0.6300445175650827,0.6309451020244656,1,1,0.0
14,19,-1,37223,100055,44117,141196,0.2711505120995352,0.23806748582128615,-1,-1,0.0
14,21,-1,26324,111148,65594,125730,0.1914862662942272,0.3428425079969058,-1,-1,0.0
14,23,-1,63875,79595,88957,94952,0.4452150275318882,0.4837011783001376,-1,-1,0.0
21,2,1,99268,19149,155349,31865,0.8382917993193545,0.8297937120087173,1,1,0.0
21,3,1,102949,52618,143363,79218,0.661766312906979,0.6440936108652581,1,1,0.0
21,4,0,57925,61633,68547,121744,0.48449288211579317,0.3602219758159871,-1,-1,1.0
21,5,1,82466,34738,106597,61109,0.7036107982662708,0.635618284378615,1,1,0.0
21,6,-1,32064,98196,52189,157370,0.24615384615384617,0.24904203589442592,-1,-1,0.0
21,7,1,90761,21055,135493,37411,0.8116995778779423,0.7836313792624809,1,1,0.0
21,8,1,82873,22383,114385,46030,0.7873470395986927,0.7130567590312626,1,1,0.0
21,9,1,92738,36715,144879,69613,0.7163835523317343,0.6754517651007963,1,1,0.0
21,10,-1,28990,87530,57809,153330,0.24879848952969447,0.2737959353790631,-1,-1,0.0
21,11,1,106970,44341,138171,82518,0.7069545505614264,0.6260892024523198,1,1,0.0
21,12,-1,25536,89044,45537,159582,0.2228661197416652,0.22200283737732732,-1,-1,0.0
21,13,-1,38874,107227,77623,157603,0.2660762075550475,0.32999328305544456,-1,-1,0.0
21,14,0,70293,77288,82756,135967,0.4763011498770167,0.3783598432720839,-1,-1,1.0
21,16,-1,46087,92982,90850,127684,0.3313966448309832,0.4157247842440993,-1,-1,0.0
21,17,1,85442,68101,128273,98069,0.5564695231954566,0.5667220400986118,1,1,0.0
21,18,-1,56331,94308,86884,136183,0.3739469858403202,0.3894973259155321,-1,-1,0.0
21,19,1,111105,56186,117634,107463,0.6641421236049757,0.5225924823520527,1,1,0.0
21,20,1,126556,59291,145092,91728,0.6809687538674286,0.61266784899924,1,1,0.0
21,21,1,65722,64779,127046,84148,0.5036129991341063,0.601560650397265,1,1,0.0
21,22,1,97585,85733,116952,115775,0.5323263400211654,0.5025287139008366,1,1,0.0
22,1,1,86983,30395,147035,59986,0.7410502819949224,0.7102419561300545,1,1,0.0
22,2,1,102456,62013,118965,103061,0.6229502216223118,0.535815625197049,1,1,0.0
