state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,1,74533,59240,72807,70920,0.5571602640293631,0.5065645285854432,1,1,0.0
1,2,-1,43816,44899,45011,45232,0.49389618441075356,0.4987755282958235,-1,-1,0.0
1,3,0,55894,52832,57881,55254,0.514081268509832,0.5116100234233438,1,1,1.0
1,4,-1,45835,54178,64268,71670,0.45829042224510813,0.472774353013874,-1,-1,0.0
1,5,-1,42594,38547,42054,42132,0.5249380707657041,0.499536740075547,-1,1,0.0
1,98,-1,263794,249146,282557,284438,0.514278473115764,0.4983412552138908,-1,1,0.0
2,1,0,48235,46635,39381,41034,0.5084325919679562,0.4897220667785861,-1,1,1.0
2,2,1,52491,46200,44490,40703,0.5318722071921452,0.5222260044839365,1,1,0.0
2,3,1,41710,44024,34520,34226,0.4865047705694357,0.502138306228726,1,-1,0.0
3,1,-1,35061,51046,44211,56767,0.4071794395345326,0.4378280417516687,-1,-1,0.0
3,2,1,47894,42495,52346,47920,0.5298653597229751,0.5220712903676221,1,1,0.0
3,3,-1,46830,46572,47632,50617,0.501381126742468,0.4848090056896253,-1,1,0.0
3,4,-1,38984,54601,46081,56408,0.4165624833039483,0.44961898350066837,-1,-1,0.0
3,5,-1,46124,75754,49788,74459,0.3784440177882801,0.4007179247788679,-1,-1,0.0
3,7,1,62666,40988,61591,44331,0.6045690470218226,0.5814750476765922,1,1,0.0
3,8,1,53581,37873,50266,48070,0.5858792398364205,0.5111657988935894,1,1,0.0
3,9,-1,60141,54198,56425,61178,0.5259885078582112,0.4797921821722235,-1,1,0.0
3,12,1,78783,16370,69994,25995,0.8279612834067239,0.7291877194261842,1,1,0.0
3,13,-1,48241,58653,45964,64589,0.4512975471027373,0.4157643845033604,-1,-1,0.0
3,14,-1,38325,46411,39259,51680,0.4522871034743202,0.431706968407394,-1,-1,0.0
3,15,-1,38336,46446,36556,53066,0.452171451487344,0.4078909196402669,-1,-1,0.0
4,1,1,48568,41425,50306,47646,0.5396864200548932,0.513578079059131,1,1,0.0
4,2,-1,37122,42706,44459,50156,0.4650248033271534,0.4698937800560165,-1,-1,0.0
5,1,1,70516,49087,70566,56153,0.5895838733142146,0.5568699247942297,1,1,0.0
5,2,1,69765,55191,73086,60153,0.558316527417651,0.5485330871591652,1,1,0.0
6,98,0,54967,73809,47591,86194,0.4268419581288439,0.3557274731845872,-1,-1,1.0
11,98,0,45927,52468,51698,48841,0.46676152243508306,0.5142084166343409,1,-1,1.0
12,1,-1,48770,81634,54701,89816,0.3739915953498359,0.37850910273531835,-1,-1,0.0
12,2,-1,48743,49824,35257,60963,0.49451642030294113,0.36642070255664105,-1,-1,0.0
12,3,1,58670,53170,61253,58217,0.5245886981402003,0.5127061186908848,1,1,0.0
12,4,-1,36326,48760,40705,51794,0.4269327503937193,0.44005881144661024,-1,-1,0.0
12,5,-1,50395,54938,51964,60713,0.4784350583387922,0.4611766376456597,-1,-1,0.0
12,6,-1,45581,51528,47938,65653,0.4693797691254158,0.4220228715303149,-1,-1,0.0
12,7,-1,43771,47083,47688,52003,0.4817729544103727,0.4783581266112287,-1,-1,0.0
12,8,-1,37119,45123,50759,50997,0.4513387320347268,0.4988305357915012,-1,-1,0.0
12,9,1,54941,44704,53822,52968,0.5513673541070802,0.5039985017323719,1,1,0.0
12,10,-1,35261,40205,41901,53316,0.4672435268862799,0.4400579728409843,-1,-1,0.0
12,11,-1,33531,34110,46540,47495,0.49572005144808623,0.49492210347211146,-1,-1,0.0
12,12,-1,32546,39817,40746,54783,0.4497602365849951,0.42653016361523727,-1,-1,0.0
12,13,1,73342,26447,73779,27964,0.7349707883634469,0.7251506246129955,1,1,0.0
12,14,0,77020,21081,77519,24448,0.78510922416693,0.7602361548344072,1,1,1.0
13,1,-1,93974,127082,121909,153435,0.4251139982628836,0.4427516125283282,-1,-1,0.0
13,2,1,140520,48306,172512,68525,0.7441771789901814,0.715707546974116,1,1,0.0
13,3,0,26738,8179,33750,5799,0.7657587994386689,0.8533717666691952,1,1,1.0
13,4,1,29858,8935,39562,7429,0.7696749413553992,0.8419058968738695,1,1,0.0
13,5,0,41154,19010,51932,24814,0.6840303171331693,0.6766737028639929,1,1,1.0
13,6,1,70164,30671,81011,42221,0.6958298209946943,0.6573860685536225,1,1,0.0
13,7,1,28945,9897,36088,9696,0.7451984964728902,0.7882229599860213,1,1,0.0
13,8,0,111247,44423,140853,49471,0.7146335196248474,0.7400695655829007,1,1,1.0
13,9,1,56617,30462,69634,38047,0.6501797218617578,0.646669328850958,1,1,0.0
13,10,1,31193,14770,36460,14167,0.6786545699802015,0.7201690797400596,1,1,0.0
13,11,0,36393,15595,50418,20323,0.7000269292913749,0.712712571210472,1,1,1.0
13,12,1,14895,3029,21248,2068,0.8310087034144165,0.9113055412592211,1,1,0.0
13,13,1,13090,3828,21939,2513,0.7737321196358907,0.8972272206772453,1,1,0.0
13,14,1,15437,9744,20668,9651,0.6130415789682697,0.6816847521356245,1,1,0.0
13,15,1,23482,4726,30112,5987,0.8324588769143505,0.834150530485609,1,1,0.0
13,16,1,22528,9735,29485,12449,0.6982611660415956,0.7031287260933848,1,1,0.0
