state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,1,117038,67080,130701,96188,0.6356684300285687,0.576057014663558,1,1,0.0
1,2,0,104436,69380,73400,142094,0.6008422699866526,0.340612731676984,-1,1,1.0
1,3,1,114316,55177,121217,106313,0.6744585322107698,0.5327517250472465,1,1,0.0
1,4,-1,71047,83630,79515,135883,0.45932491579226387,0.36915384543960483,-1,-1,0.0
1,5,-1,90407,94998,112142,117578,0.48761899625144955,0.48816820477102557,-1,-1,0.0
1,6,0,122785,69942,140290,92783,0.6370928826786075,0.6019144216618828,1,1,1.0
2,1,1,93524,94203,129408,88588,0.49819152279640116,0.5936255711113966,1,-1,0.0
2,2,-1,47399,118154,89135,106280,0.2863071040693917,0.456131822019804,-1,-1,0.0
3,4,1,77286,21922,101714,92250,0.779029916942182,0.5243962797220103,1,1,0.0
3,5,-1,99518,64596,92847,110970,0.6063955543098091,0.4555410000147191,-1,1,0.0
3,12,1,138779,46787,117710,116592,0.7478686828406066,0.5023858097668821,1,1,0.0
4,1,0,58388,53610,42996,115732,0.5213307380488937,0.2708784839473817,-1,1,1.0
4,2,-1,38463,69068,51259,107021,0.3576922003887251,0.3238501389941875,-1,-1,0.0
5,1,1,105288,39096,120705,67125,0.7292220744680851,0.6426289730075068,1,1,0.0
5,2,0,124759,34728,122739,77661,0.7822518449779606,0.6124700598802395,1,1,1.0
6,98,0,56342,74561,65062,120924,0.43041030381274686,0.3498220296151323,-1,-1,1.0
11,98,-1,63490,93826,83230,141237,0.40358259808283964,0.37078947016710695,-1,-1,0.0
12,1,-1,80768,54069,87492,97650,0.5990047242225799,0.47256700262501217,-1,1,0.0
12,2,-1,109763,79064,69374,133096,0.581288692824649,0.34263841556773844,-1,1,0.0
12,3,1,105979,45932,103893,92285,0.6976387490043512,0.5295853765457901,1,1,0.0
12,4,1,82195,40797,98206,71030,0.668295498894237,0.5802902455742277,1,1,0.0
12,5,0,66380,81498,78076,127310,0.4488835391336101,0.38014275559190985,-1,-1,1.0
12,6,-1,70353,81190,71113,123610,0.46424447186607104,0.3652008237342276,-1,-1,0.0
12,7,-1,79808,71377,85712,124365,0.5278830571815987,0.40800277993307216,-1,1,0.0
12,8,1,83724,27839,104381,61073,0.7504638634672786,0.6308762556360076,1,1,0.0
12,9,1,99592,50859,119543,94747,0.6619563844706915,0.5578561762098091,1,1,0.0
12,10,1,53094,9936,94308,23949,0.8423607805806759,0.7974834470686725,1,1,0.0
12,11,1,98957,42036,120227,82957,0.7018575390267602,0.59171489881093,1,1,0.0
12,12,-1,46246,92829,72758,127690,0.3325256156749955,0.36297693167305234,-1,-1,0.0
12,13,-1,86043,64166,84492,109640,0.5728218681969789,0.4352296375661921,-1,1,0.0
12,14,1,85438,17231,103089,57683,0.832169398747431,0.6412124001691837,1,1,0.0
12,15,1,92593,35875,98155,89400,0.7207475791636828,0.523339820319373,1,1,0.0
13,1,1,101130,44513,102628,72133,0.6943691080244159,0.5872477268955888,1,1,0.0
13,2,-1,58289,53344,49454,99348,0.5221484686427849,0.3323476834988777,-1,1,0.0
13,3,-1,76383,67986,73429,103620,0.529081728071816,0.4147382927890019,-1,1,0.0
13,4,-1,73822,85382,72280,125422,0.4636943795382026,0.36560075264792463,-1,-1,0.0
13,5,-1,77356,91677,67709,133332,0.45763844929688285,0.3367919976522202,-1,-1,0.0
13,6,1,101237,50528,109620,103038,0.6670642111158699,0.5154755522952346,1,1,0.0
13,8,1,90200,23980,110293,60166,0.789980732177264,0.6470353574759913,1,1,0.0
13,11,0,62388,12297,87869,43105,0.835348463546897,0.6708888787087514,1,1,1.0
13,12,1,26468,4577,57821,6373,0.8525688516669351,0.9007228089852635,1,1,0.0
13,13,0,91008,20229,113294,44293,0.8181450416677903,0.7189298609656888,1,1,1.0
13,14,0,33195,5360,45515,14813,0.8609778238879523,0.754458957697918,1,1,1.0
13,15,0,53733,34814,77019,63446,0.6068302709295629,0.548314526750436,1,1,1.0
13,16,1,74010,19806,96984,33828,0.7888846252238424,0.7413998715714155,1,1,0.0
13,17,1,63805,28269,92252,60812,0.6929752155874622,0.6027021376679036,1,1,0.0
13,18,1,91985,22560,125117,52379,0.8030468374874503,0.7049003921215126,1,1,0.0
13,20,1,76074,15053,85558,18024,0.8348129533508181,0.8259929331351007,1,1,0.0
13,22,1,77157,8142,107448,33045,0.9045475327963985,0.7647925519420896,1,1,0.0
13,23,-1,59108,80361,98335,99737,0.42380744108009666,0.4964608829112646,-1,-1,0.0
13,24,0,82542,60180,107979,98818,0.5783411106907134,0.5221497410504021,1,1,1.0
