state,district,I,D,R,D1,R1,DP,DP1,P,PNOW,T
1,1,1,147748,90823,126798,58075,0.6193041065343231,0.6858654319451731,1,1,0.0
1,2,1,124110,103119,95254,74294,0.5461890867802965,0.5618114044400406,1,1,0.0
1,3,1,129230,115939,90638,88951,0.5271057923310043,0.5046968355522888,1,1,0.0
1,4,-1,69666,165644,71110,93660,0.29606051591517574,0.4315712811798264,-1,-1,0.0
1,5,1,109425,130700,101362,70808,0.45570015616866216,0.5887320671429401,1,-1,0.0
1,6,-1,87489,155422,92178,99703,0.3601689507679767,0.48039149264387826,-1,-1,0.0
2,1,-1,104972,182785,118884,124850,0.3647939059692727,0.48776124791781206,-1,-1,0.0
2,2,-1,57347,192166,68086,136075,0.22983571998252597,0.333491705075896,-1,-1,0.0
3,2,1,132693,60463,118215,44544,0.686973223715546,0.7263192818830295,1,1,0.0
3,4,1,172903,60121,121802,82804,0.7419965325460038,0.5953002355747143,1,1,0.0
3,6,1,168662,63363,117723,85849,0.7269130481629135,0.5782867977914448,1,1,0.0
3,7,1,167211,66930,151305,43063,0.7141466039694031,0.7784460405004939,1,1,0.0
3,10,1,143062,113745,138418,63014,0.5570798303784554,0.6871698637753684,1,1,0.0
4,1,0,76854,111627,76281,61876,0.4077546277874162,0.5521327185737965,1,-1,1.0
4,2,-1,42257,138975,37906,92098,0.23316522468438244,0.2915756438263438,-1,-1,0.0
5,1,1,130584,60026,97254,61253,0.685084727978595,0.6135628079516993,1,1,0.0
5,2,-1,64341,135161,76769,96282,0.32250804503213,0.44362066673986283,-1,-1,0.0
6,98,-1,60360,148025,38296,114191,0.2896561652710128,0.25114272036304736,-1,-1,0.0
11,98,1,142070,100650,98533,87153,0.5853246539222149,0.5306431287226824,1,1,0.0
12,1,1,152125,58800,110570,39501,0.7212279246177551,0.7367845886280494,1,1,0.0
12,2,1,132841,77231,102826,47069,0.632359381545375,0.6859868574668935,1,1,0.0
12,3,1,122291,105028,104055,60515,0.537970869131045,0.6322841344108889,1,1,0.0
12,4,-1,87908,139295,75658,85660,0.3869139051861111,0.46899911975105074,-1,-1,0.0
12,5,-1,69666,171979,53659,104695,0.2882989509404291,0.3388547179105043,-1,-1,0.0
12,6,1,118532,90862,100419,46095,0.5660716161876653,0.6853884270445145,1,1,0.0
12,7,-1,56798,165685,70978,91837,0.25529141552388274,0.4359426342781685,-1,-1,0.0
12,8,1,118793,69973,89980,36317,0.6293135416335569,0.7124476432536007,1,1,0.0
12,9,1,149493,89166,99090,86022,0.6263874398199942,0.5352975495915986,1,1,0.0
12,10,1,111244,21712,76684,14551,0.8366978549294504,0.8405107688935167,1,1,0.0
12,11,1,106038,133662,105607,57099,0.44237797246558197,0.649066414268681,1,-1,0.0
12,12,-1,78167,148042,57049,117793,0.3455521221525227,0.3262888779583853,-1,-1,0.0
12,13,0,89307,141136,65820,100061,0.38754485924935883,0.39679047027688524,-1,-1,1.0
12,14,1,115117,58265,94021,28257,0.6639501216966006,0.7689118238767398,1,1,0.0
13,1,-1,94551,107029,49787,88234,0.4690495088798492,0.36072047007339464,-1,-1,0.0
13,2,1,97648,80855,80951,42790,0.5470384251245077,0.6541970729184344,1,1,0.0
13,3,1,120191,112909,93846,83238,0.5156199056199057,0.5299518872399539,1,1,0.0
13,4,-1,65678,154875,63390,105241,0.2977878333099074,0.37590953027616514,-1,-1,0.0
13,5,-1,78429,138560,67002,100485,0.36144228509279275,0.40004298841104086,-1,-1,0.0
13,7,1,97674,43370,84013,24832,0.6925073026856867,0.7718590656438055,1,1,0.0
13,9,0,71420,63910,75286,20352,0.5277469888420897,0.7871975574562412,1,1,1.0
